# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       728     8.07252e-06     4.72819e-08
       729     8.06921e-06     4.72388e-08
       730     8.06590e-06     4.71958e-08
       731     8.06261e-06     4.71529e-08
       732     8.05932e-06     4.71101e-08
       733     8.05604e-06     4.70674e-08
       734     8.05277e-06     4.70249e-08
       735     8.04950e-06     4.69824e-08
       736     8.04625e-06     4.69401e-08
       737     8.04300e-06     4.68979e-08
       738     8.03976e-06     4.68558e-08
       739     8.03652e-06     4.68138e-08
       740     8.03330e-06     4.67719e-08
       741     8.03008e-06     4.67301e-08
       742     8.02686e-06     4.66884e-08
       743     8.02366e-06     4.66468e-08
       744     8.02046e-06     4.66053e-08
       745     8.01727e-06     4.65639e-08
       746     8.01408e-06     4.65226e-08
       747     8.01090e-06     4.64814e-08
       748     8.00773e-06     4.64403e-08
       749     8.00456e-06     4.63993e-08
       750     8.00140e-06     4.63584e-08
       751     7.99824e-06     4.63175e-08
       752     7.99509e-06     4.62767e-08
       753     7.99195e-06     4.62361e-08
       754     7.98881e-06     4.61955e-08
       755     7.98568e-06     4.61549e-08
       756     7.98255e-06     4.61145e-08
       757     7.97943e-06     4.60741e-08
       758     7.97632e-06     4.60339e-08
       759     7.97320e-06     4.59936e-08
       760     7.97010e-06     4.59535e-08
       761     7.96700e-06     4.59134e-08
       762     7.96390e-06     4.58734e-08
       763     7.96081e-06     4.58335e-08
       764     7.95772e-06     4.57936e-08
       765     7.95463e-06     4.57538e-08
       766     7.95156e-06     4.57141e-08
       767     7.94848e-06     4.56744e-08
       768     7.94541e-06     4.56348e-08
       769     7.94234e-06     4.55953e-08
       770     7.93928e-06     4.55558e-08
       771     7.93622e-06     4.55163e-08
       772     7.93316e-06     4.54769e-08
       773     7.93011e-06     4.54376e-08
       774     7.92706e-06     4.53983e-08
       775     7.92402e-06     4.53591e-08
       776     7.92097e-06     4.53199e-08
       777     7.91793e-06     4.52807e-08
       778     7.91490e-06     4.52416e-08
       779     7.91186e-06     4.52025e-08
       780     7.90883e-06     4.51635e-08
       781     7.90580e-06     4.51245e-08
       782     7.90277e-06     4.50856e-08
       783     7.89975e-06     4.50467e-08
       784     7.89673e-06     4.50078e-08
       785     7.89371e-06     4.49690e-08
       786     7.89069e-06     4.49301e-08
       787     7.88768e-06     4.48914e-08
       788     7.88466e-06     4.48526e-08
       789     7.88165e-06     4.48139e-08
       790     7.87864e-06     4.47752e-08
       791     7.87563e-06     4.47365e-08
       792     7.87262e-06     4.46978e-08
       793     7.86962e-06     4.46592e-08
       794     7.86661e-06     4.46206e-08
       795     7.86361e-06     4.45820e-08
       796     7.86060e-06     4.45434e-08
       797     7.85760e-06     4.45048e-08
       798     7.85460e-06     4.44662e-08
       799     7.85160e-06     4.44277e-08
       800     7.84859e-06     4.43891e-08
       801     7.84559e-06     4.43506e-08
       802     7.84259e-06     4.43120e-08
       803     7.83959e-06     4.42735e-08
       804     7.83659e-06     4.42349e-08
       805     7.83359e-06     4.41964e-08
       806     7.83059e-06     4.41579e-08
       807     7.82759e-06     4.41193e-08
       808     7.82458e-06     4.40808e-08
       809     7.82158e-06     4.40422e-08
       810     7.81858e-06     4.40037e-08
       811     7.81557e-06     4.39651e-08
       812     7.81257e-06     4.39265e-08
       813     7.80956e-06     4.38879e-08
       814     7.80655e-06     4.38493e-08
       815     7.80354e-06     4.38106e-08
       816     7.80053e-06     4.37720e-08
       817     7.79752e-06     4.37333e-08
       818     7.79451e-06     4.36946e-08
       819     7.79149e-06     4.36559e-08
       820     7.78848e-06     4.36172e-08
       821     7.78546e-06     4.35784e-08
       822     7.78243e-06     4.35396e-08
       823     7.77941e-06     4.35008e-08
       824     7.77638e-06     4.34619e-08
       825     7.77336e-06     4.34230e-08
       826     7.77032e-06     4.33841e-08
       827     7.76729e-06     4.33451e-08
       828     7.76425e-06     4.33061e-08
       829     7.76121e-06     4.32671e-08
       830     7.75817e-06     4.32280e-08
       831     7.75513e-06     4.31888e-08
       832     7.75208e-06     4.31497e-08
       833     7.74902e-06     4.31104e-08
       834     7.74597e-06     4.30712e-08
       835     7.74291e-06     4.30318e-08
       836     7.73984e-06     4.29925e-08
       837     7.73678e-06     4.29530e-08
       838     7.73371e-06     4.29135e-08
       839     7.73063e-06     4.28740e-08
       840     7.72755e-06     4.28344e-08
       841     7.72447e-06     4.27947e-08
       842     7.72138e-06     4.27550e-08
       843     7.71828e-06     4.27152e-08
       844     7.71519e-06     4.26754e-08
       845     7.71208e-06     4.26354e-08
       846     7.70898e-06     4.25955e-08
       847     7.70586e-06     4.25554e-08
       848     7.70275e-06     4.25153e-08
       849     7.69962e-06     4.24751e-08
       850     7.69650e-06     4.24348e-08
       851     7.69336e-06     4.23944e-08
       852     7.69022e-06     4.23540e-08
       853     7.68708e-06     4.23135e-08
       854     7.68393e-06     4.22729e-08
       855     7.68077e-06     4.22322e-08
       856     7.67761e-06     4.21914e-08
       857     7.67444e-06     4.21506e-08
       858     7.67126e-06     4.21096e-08
       859     7.66808e-06     4.20686e-08
       860     7.66489e-06     4.20275e-08
       861     7.66170e-06     4.19862e-08
       862     7.65849e-06     4.19449e-08
       863     7.65529e-06     4.19035e-08
       864     7.65207e-06     4.18620e-08
       865     7.64885e-06     4.18204e-08
       866     7.64562e-06     4.17787e-08
       867     7.64238e-06     4.17369e-08
       868     7.63913e-06     4.16949e-08
       869     7.63588e-06     4.16529e-08
       870     7.63262e-06     4.16108e-08
       871     7.62935e-06     4.15685e-08
       872     7.62608e-06     4.15261e-08
       873     7.62279e-06     4.14837e-08
       874     7.61950e-06     4.14411e-08
       875     7.61620e-06     4.13983e-08
       876     7.61289e-06     4.13555e-08
       877     7.60958e-06     4.13125e-08
       878     7.60625e-06     4.12695e-08
       879     7.60292e-06     4.12263e-08
       880     7.59957e-06     4.11829e-08
       881     7.59622e-06     4.11395e-08
       882     7.59286e-06     4.10959e-08
       883     7.58949e-06     4.10522e-08
       884     7.58611e-06     4.10083e-08
       885     7.58272e-06     4.09643e-08
       886     7.57932e-06     4.09202e-08
       887     7.57591e-06     4.08759e-08
       888     7.57249e-06     4.08315e-08
       889     7.56906e-06     4.07870e-08
       890     7.56563e-06     4.07423e-08
       891     7.56218e-06     4.06975e-08
       892     7.55872e-06     4.06525e-08
       893     7.55525e-06     4.06074e-08
       894     7.55177e-06     4.05621e-08
       895     7.54828e-06     4.05167e-08
       896     7.54478e-06     4.04711e-08
       897     7.54127e-06     4.04253e-08
       898     7.53774e-06     4.03794e-08
       899     7.53421e-06     4.03334e-08
       900     7.53067e-06     4.02872e-08
       901     7.52711e-06     4.02408e-08
       902     7.52354e-06     4.01943e-08
       903     7.51996e-06     4.01476e-08
       904     7.51637e-06     4.01007e-08
       905     7.51277e-06     4.00536e-08
       906     7.50916e-06     4.00064e-08
       907     7.50553e-06     3.99590e-08
       908     7.50189e-06     3.99115e-08
       909     7.49824e-06     3.98637e-08
       910     7.49458e-06     3.98158e-08
       911     7.49090e-06     3.97677e-08
       912     7.48721e-06     3.97195e-08
       913     7.48351e-06     3.96710e-08
       914     7.47980e-06     3.96224e-08
       915     7.47607e-06     3.95735e-08
       916     7.47233e-06     3.95245e-08
       917     7.46858e-06     3.94753e-08
       918     7.46482e-06     3.94259e-08
       919     7.46104e-06     3.93763e-08
       920     7.45724e-06     3.93266e-08
       921     7.45344e-06     3.92766e-08
       922     7.44962e-06     3.92264e-08
       923     7.44578e-06     3.91760e-08
       924     7.44194e-06     3.91254e-08
       925     7.43807e-06     3.90747e-08
       926     7.43420e-06     3.90237e-08
       927     7.43031e-06     3.89725e-08
       928     7.42640e-06     3.89211e-08
       929     7.42248e-06     3.88695e-08
       930     7.41855e-06     3.88177e-08
       931     7.41460e-06     3.87656e-08
       932     7.41064e-06     3.87134e-08
       933     7.40666e-06     3.86609e-08
       934     7.40266e-06     3.86082e-08
       935     7.39865e-06     3.85553e-08
       936     7.39463e-06     3.85022e-08
       937     7.39059e-06     3.84488e-08
       938     7.38653e-06     3.83953e-08
       939     7.38246e-06     3.83415e-08
       940     7.37838e-06     3.82874e-08
       941     7.37427e-06     3.82332e-08
       942     7.37015e-06     3.81787e-08
       943     7.36602e-06     3.81239e-08
       944     7.36187e-06     3.80690e-08
       945     7.35770e-06     3.80138e-08
       946     7.35352e-06     3.79583e-08
       947     7.34931e-06     3.79027e-08
       948     7.34510e-06     3.78467e-08
       949     7.34086e-06     3.77906e-08
       950     7.33661e-06     3.77342e-08
       951     7.33234e-06     3.76775e-08
       952     7.32806e-06     3.76206e-08
       953     7.32375e-06     3.75634e-08
       954     7.31943e-06     3.75060e-08
       955     7.31509e-06     3.74484e-08
       956     7.31074e-06     3.73904e-08
       957     7.30636e-06     3.73323e-08
       958     7.30197e-06     3.72738e-08
       959     7.29756e-06     3.72151e-08
       960     7.29314e-06     3.71562e-08
       961     7.28869e-06     3.70969e-08
       962     7.28423e-06     3.70374e-08
       963     7.27974e-06     3.69777e-08
       964     7.27524e-06     3.69177e-08
       965     7.27072e-06     3.68574e-08
       966     7.26618e-06     3.67968e-08
       967     7.26162e-06     3.67359e-08
       968     7.25705e-06     3.66748e-08
       969     7.25245e-06     3.66134e-08
       970     7.24784e-06     3.65517e-08
       971     7.24320e-06     3.64898e-08
       972     7.23855e-06     3.64275e-08
       973     7.23387e-06     3.63650e-08
       974     7.22918e-06     3.63022e-08
       975     7.22446e-06     3.62391e-08
       976     7.21973e-06     3.61757e-08
       977     7.21498e-06     3.61120e-08
       978     7.21020e-06     3.60480e-08
       979     7.20541e-06     3.59837e-08
       980     7.20059e-06     3.59191e-08
       981     7.19576e-06     3.58543e-08
       982     7.19090e-06     3.57891e-08
       983     7.18603e-06     3.57236e-08
       984     7.18113e-06     3.56578e-08
       985     7.17621e-06     3.55918e-08
       986     7.17127e-06     3.55254e-08
       987     7.16631e-06     3.54587e-08
       988     7.16132e-06     3.53917e-08
       989     7.15632e-06     3.53243e-08
       990     7.15129e-06     3.52567e-08
       991     7.14625e-06     3.51888e-08
       992     7.14118e-06     3.51205e-08
       993     7.13609e-06     3.50519e-08
       994     7.13097e-06     3.49830e-08
       995     7.12584e-06     3.49138e-08
       996     7.12068e-06     3.48442e-08
       997     7.11550e-06     3.47743e-08
       998     7.11030e-06     3.47041e-08
       999     7.10507e-06     3.46336e-08
      1000     7.09982e-06     3.45627e-08
      1001     7.09455e-06     3.44915e-08
      1002     7.08926e-06     3.44200e-08
      1003     7.08394e-06     3.43481e-08
      1004     7.07860e-06     3.42759e-08
      1005     7.07323e-06     3.42034e-08
      1006     7.06785e-06     3.41305e-08
      1007     7.06244e-06     3.40573e-08
      1008     7.05700e-06     3.39837e-08
      1009     7.05154e-06     3.39098e-08
      1010     7.04606e-06     3.38355e-08
      1011     7.04055e-06     3.37609e-08
      1012     7.03502e-06     3.36859e-08
      1013     7.02947e-06     3.36106e-08
      1014     7.02389e-06     3.35349e-08
      1015     7.01828e-06     3.34589e-08
      1016     7.01266e-06     3.33825e-08
      1017     7.00700e-06     3.33057e-08
      1018     7.00132e-06     3.32286e-08
      1019     6.99562e-06     3.31512e-08
      1020     6.98989e-06     3.30733e-08
      1021     6.98414e-06     3.29951e-08
      1022     6.97836e-06     3.29165e-08
      1023     6.97256e-06     3.28376e-08
      1024     6.96673e-06     3.27583e-08
      1025     6.96087e-06     3.26786e-08
      1026     6.95499e-06     3.25985e-08
      1027     6.94908e-06     3.25181e-08
      1028     6.94315e-06     3.24373e-08
      1029     6.93719e-06     3.23561e-08
      1030     6.93120e-06     3.22745e-08
      1031     6.92519e-06     3.21925e-08
      1032     6.91915e-06     3.21102e-08
      1033     6.91309e-06     3.20274e-08
      1034     6.90699e-06     3.19443e-08
      1035     6.90088e-06     3.18608e-08
      1036     6.89473e-06     3.17769e-08
      1037     6.88856e-06     3.16926e-08
      1038     6.88236e-06     3.16079e-08
      1039     6.87613e-06     3.15228e-08
      1040     6.86988e-06     3.14373e-08
      1041     6.86359e-06     3.13514e-08
      1042     6.85728e-06     3.12651e-08
      1043     6.85095e-06     3.11784e-08
      1044     6.84458e-06     3.10913e-08
      1045     6.83819e-06     3.10038e-08
      1046     6.83176e-06     3.09159e-08
      1047     6.82531e-06     3.08275e-08
      1048     6.81884e-06     3.07388e-08
      1049     6.81233e-06     3.06496e-08
      1050     6.80579e-06     3.05600e-08
      1051     6.79923e-06     3.04701e-08
      1052     6.79264e-06     3.03796e-08
      1053     6.78602e-06     3.02888e-08
      1054     6.77936e-06     3.01976e-08
      1055     6.77269e-06     3.01059e-08
      1056     6.76598e-06     3.00138e-08
      1057     6.75924e-06     2.99212e-08
      1058     6.75247e-06     2.98283e-08
      1059     6.74567e-06     2.97349e-08
      1060     6.73884e-06     2.96410e-08
      1061     6.73199e-06     2.95468e-08
      1062     6.72510e-06     2.94521e-08
      1063     6.71818e-06     2.93569e-08
      1064     6.71123e-06     2.92614e-08
      1065     6.70426e-06     2.91654e-08
      1066     6.69725e-06     2.90689e-08
      1067     6.69021e-06     2.89720e-08
      1068     6.68314e-06     2.88746e-08
      1069     6.67604e-06     2.87768e-08
      1070     6.66891e-06     2.86786e-08
      1071     6.66174e-06     2.85799e-08
      1072     6.65455e-06     2.84807e-08
      1073     6.64733e-06     2.83811e-08
      1074     6.64007e-06     2.82810e-08
      1075     6.63278e-06     2.81805e-08
      1076     6.62546e-06     2.80795e-08
      1077     6.61811e-06     2.79781e-08
      1078     6.61073e-06     2.78762e-08
      1079     6.60332e-06     2.77738e-08
      1080     6.59587e-06     2.76710e-08
      1081     6.58839e-06     2.75677e-08
      1082     6.58088e-06     2.74639e-08
      1083     6.57334e-06     2.73596e-08
      1084     6.56576e-06     2.72549e-08
      1085     6.55815e-06     2.71497e-08
      1086     6.55051e-06     2.70440e-08
      1087     6.54283e-06     2.69378e-08
      1088     6.53513e-06     2.68312e-08
      1089     6.52739e-06     2.67241e-08
      1090     6.51961e-06     2.66165e-08
      1091     6.51181e-06     2.65084e-08
      1092     6.50397e-06     2.63998e-08
      1093     6.49609e-06     2.62907e-08
      1094     6.48818e-06     2.61812e-08
      1095     6.48024e-06     2.60711e-08
      1096     6.47227e-06     2.59606e-08
      1097     6.46426e-06     2.58496e-08
      1098     6.45621e-06     2.57380e-08
      1099     6.44813e-06     2.56260e-08
      1100     6.44002e-06     2.55134e-08
      1101     6.43188e-06     2.54004e-08
      1102     6.42369e-06     2.52869e-08
      1103     6.41548e-06     2.51728e-08
      1104     6.40723e-06     2.50583e-08
      1105     6.39894e-06     2.49432e-08
      1106     6.39062e-06     2.48276e-08
      1107     6.38226e-06     2.47115e-08
      1108     6.37387e-06     2.45949e-08
      1109     6.36545e-06     2.44778e-08
      1110     6.35698e-06     2.43602e-08
      1111     6.34848e-06     2.42420e-08
      1112     6.33995e-06     2.41233e-08
      1113     6.33138e-06     2.40041e-08
      1114     6.32277e-06     2.38844e-08
      1115     6.31413e-06     2.37641e-08
      1116     6.30545e-06     2.36433e-08
      1117     6.29674e-06     2.35220e-08
      1118     6.28799e-06     2.34002e-08
      1119     6.27920e-06     2.32778e-08
      1120     6.27038e-06     2.31549e-08
      1121     6.26152e-06     2.30315e-08
      1122     6.25262e-06     2.29075e-08
      1123     6.24368e-06     2.27829e-08
      1124     6.23471e-06     2.26579e-08
      1125     6.22570e-06     2.25323e-08
      1126     6.21665e-06     2.24061e-08
      1127     6.20757e-06     2.22794e-08
      1128     6.19845e-06     2.21521e-08
      1129     6.18929e-06     2.20243e-08
      1130     6.18009e-06     2.18960e-08
      1131     6.17085e-06     2.17671e-08
      1132     6.16158e-06     2.16376e-08
      1133     6.15227e-06     2.15076e-08
      1134     6.14292e-06     2.13770e-08
      1135     6.13353e-06     2.12459e-08
      1136     6.12410e-06     2.11142e-08
      1137     6.11463e-06     2.09819e-08
      1138     6.10513e-06     2.08491e-08
      1139     6.09558e-06     2.07157e-08
      1140     6.08600e-06     2.05817e-08
      1141     6.07638e-06     2.04472e-08
      1142     6.06672e-06     2.03121e-08
      1143     6.05702e-06     2.01764e-08
      1144     6.04728e-06     2.00401e-08
      1145     6.03750e-06     1.99033e-08
      1146     6.02768e-06     1.97659e-08
      1147     6.01782e-06     1.96279e-08
      1148     6.00792e-06     1.94893e-08
      1149     5.99798e-06     1.93502e-08
      1150     5.98800e-06     1.92104e-08
      1151     5.97798e-06     1.90701e-08
      1152     5.96792e-06     1.89292e-08
      1153     5.95782e-06     1.87876e-08
      1154     5.94768e-06     1.86455e-08
      1155     5.93750e-06     1.85028e-08
      1156     5.92727e-06     1.83595e-08
      1157     5.91701e-06     1.82156e-08
      1158     5.90670e-06     1.80711e-08
      1159     5.89636e-06     1.79260e-08
      1160     5.88597e-06     1.77803e-08
      1161     5.87554e-06     1.76340e-08
      1162     5.86507e-06     1.74871e-08
      1163     5.85456e-06     1.73396e-08
      1164     5.84400e-06     1.71915e-08
      1165     5.83341e-06     1.70427e-08
      1166     5.82277e-06     1.68934e-08
      1167     5.81209e-06     1.67434e-08
      1168     5.80137e-06     1.65928e-08
      1169     5.79060e-06     1.64416e-08
      1170     5.77979e-06     1.62898e-08
      1171     5.76894e-06     1.61374e-08
      1172     5.75805e-06     1.59843e-08
      1173     5.74711e-06     1.58306e-08
      1174     5.73614e-06     1.56763e-08
      1175     5.72511e-06     1.55214e-08
      1176     5.71405e-06     1.53658e-08
      1177     5.70294e-06     1.52096e-08
      1178     5.69179e-06     1.50527e-08
      1179     5.68059e-06     1.48953e-08
      1180     5.66935e-06     1.47372e-08
      1181     5.65807e-06     1.45784e-08
      1182     5.64675e-06     1.44190e-08
      1183     5.63537e-06     1.42590e-08
      1184     5.62396e-06     1.40983e-08
      1185     5.61250e-06     1.39370e-08
      1186     5.60100e-06     1.37750e-08
      1187     5.58945e-06     1.36124e-08
      1188     5.57786e-06     1.34491e-08
      1189     5.56622e-06     1.32852e-08
      1190     5.55454e-06     1.31206e-08
      1191     5.54281e-06     1.29554e-08
      1192     5.53104e-06     1.27895e-08
      1193     5.51922e-06     1.26230e-08
      1194     5.50736e-06     1.24558e-08
      1195     5.49545e-06     1.22879e-08
      1196     5.48350e-06     1.21194e-08
      1197     5.47150e-06     1.19502e-08
      1198     5.45945e-06     1.17803e-08
      1199     5.44736e-06     1.16098e-08
      1200     5.43523e-06     1.14386e-08
      1201     5.42304e-06     1.12667e-08
      1202     5.41081e-06     1.10941e-08
      1203     5.39854e-06     1.09209e-08
      1204     5.38622e-06     1.07470e-08
      1205     5.37385e-06     1.05724e-08
      1206     5.36143e-06     1.03971e-08
      1207     5.34897e-06     1.02212e-08
      1208     5.33646e-06     1.00446e-08
      1209     5.32391e-06     9.86724e-09
      1210     5.31130e-06     9.68923e-09
      1211     5.29865e-06     9.51054e-09
      1212     5.28596e-06     9.33115e-09
      1213     5.27321e-06     9.15107e-09
      1214     5.26042e-06     8.97029e-09
      1215     5.24758e-06     8.78882e-09
      1216     5.23469e-06     8.60665e-09
      1217     5.22175e-06     8.42378e-09
      1218     5.20877e-06     8.24021e-09
      1219     5.19574e-06     8.05594e-09
      1220     5.18265e-06     7.87096e-09
      1221     5.16953e-06     7.68528e-09
      1222     5.15635e-06     7.49888e-09
      1223     5.14312e-06     7.31178e-09
      1224     5.12985e-06     7.12397e-09
      1225     5.11652e-06     6.93544e-09
      1226     5.10315e-06     6.74620e-09
      1227     5.08973e-06     6.55624e-09
      1228     5.07625e-06     6.36556e-09
      1229     5.06273e-06     6.17416e-09
      1230     5.04916e-06     5.98204e-09
      1231     5.03554e-06     5.78920e-09
      1232     5.02187e-06     5.59563e-09
      1233     5.00815e-06     5.40134e-09
      1234     4.99439e-06     5.20631e-09
      1235     4.98057e-06     5.01056e-09
      1236     4.96670e-06     4.81407e-09
      1237     4.95278e-06     4.61685e-09
      1238     4.93881e-06     4.41890e-09
      1239     4.92479e-06     4.22021e-09
      1240     4.91071e-06     4.02078e-09
      1241     4.89659e-06     3.82060e-09
      1242     4.88242e-06     3.61969e-09
      1243     4.86820e-06     3.41803e-09
      1244     4.85392e-06     3.21563e-09
      1245     4.83959e-06     3.01248e-09
      1246     4.82522e-06     2.80858e-09
      1247     4.81079e-06     2.60393e-09
      1248     4.79631e-06     2.39853e-09
      1249     4.78177e-06     2.19238e-09
      1250     4.76719e-06     1.98546e-09
