# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       712     9.21086e-06     4.60553e-08
       713     9.20789e-06     4.60079e-08
       714     9.20493e-06     4.59607e-08
       715     9.20199e-06     4.59136e-08
       716     9.19905e-06     4.58667e-08
       717     9.19612e-06     4.58199e-08
       718     9.19321e-06     4.57733e-08
       719     9.19030e-06     4.57269e-08
       720     9.18741e-06     4.56806e-08
       721     9.18452e-06     4.56345e-08
       722     9.18165e-06     4.55885e-08
       723     9.17878e-06     4.55427e-08
       724     9.17592e-06     4.54970e-08
       725     9.17308e-06     4.54514e-08
       726     9.17024e-06     4.54061e-08
       727     9.16742e-06     4.53608e-08
       728     9.16460e-06     4.53157e-08
       729     9.16179e-06     4.52708e-08
       730     9.15899e-06     4.52260e-08
       731     9.15620e-06     4.51814e-08
       732     9.15343e-06     4.51368e-08
       733     9.15066e-06     4.50925e-08
       734     9.14790e-06     4.50482e-08
       735     9.14514e-06     4.50041e-08
       736     9.14240e-06     4.49602e-08
       737     9.13967e-06     4.49163e-08
       738     9.13695e-06     4.48726e-08
       739     9.13423e-06     4.48291e-08
       740     9.13153e-06     4.47856e-08
       741     9.12883e-06     4.47423e-08
       742     9.12614e-06     4.46992e-08
       743     9.12347e-06     4.46561e-08
       744     9.12080e-06     4.46132e-08
       745     9.11814e-06     4.45704e-08
       746     9.11549e-06     4.45277e-08
       747     9.11284e-06     4.44851e-08
       748     9.11021e-06     4.44427e-08
       749     9.10758e-06     4.44004e-08
       750     9.10497e-06     4.43582e-08
       751     9.10236e-06     4.43161e-08
       752     9.09976e-06     4.42741e-08
       753     9.09717e-06     4.42322e-08
       754     9.09459e-06     4.41905e-08
       755     9.09201e-06     4.41489e-08
       756     9.08945e-06     4.41073e-08
       757     9.08689e-06     4.40659e-08
       758     9.08434e-06     4.40246e-08
       759     9.08180e-06     4.39834e-08
       760     9.07927e-06     4.39423e-08
       761     9.07675e-06     4.39013e-08
       762     9.07423e-06     4.38604e-08
       763     9.07172e-06     4.38196e-08
       764     9.06922e-06     4.37788e-08
       765     9.06673e-06     4.37382e-08
       766     9.06425e-06     4.36977e-08
       767     9.06177e-06     4.36573e-08
       768     9.05930e-06     4.36170e-08
       769     9.05684e-06     4.35767e-08
       770     9.05439e-06     4.35366e-08
       771     9.05195e-06     4.34965e-08
       772     9.04951e-06     4.34566e-08
       773     9.04708e-06     4.34167e-08
       774     9.04466e-06     4.33769e-08
       775     9.04225e-06     4.33371e-08
       776     9.03984e-06     4.32975e-08
       777     9.03744e-06     4.32580e-08
       778     9.03505e-06     4.32185e-08
       779     9.03267e-06     4.31791e-08
       780     9.03029e-06     4.31398e-08
       781     9.02792e-06     4.31005e-08
       782     9.02556e-06     4.30613e-08
       783     9.02320e-06     4.30222e-08
       784     9.02086e-06     4.29832e-08
       785     9.01852e-06     4.29443e-08
       786     9.01618e-06     4.29054e-08
       787     9.01386e-06     4.28665e-08
       788     9.01154e-06     4.28278e-08
       789     9.00923e-06     4.27891e-08
       790     9.00692e-06     4.27505e-08
       791     9.00463e-06     4.27119e-08
       792     9.00233e-06     4.26734e-08
       793     9.00005e-06     4.26349e-08
       794     8.99777e-06     4.25965e-08
       795     8.99550e-06     4.25582e-08
       796     8.99324e-06     4.25199e-08
       797     8.99098e-06     4.24817e-08
       798     8.98873e-06     4.24435e-08
       799     8.98649e-06     4.24054e-08
       800     8.98425e-06     4.23673e-08
       801     8.98202e-06     4.23293e-08
       802     8.97980e-06     4.22913e-08
       803     8.97758e-06     4.22534e-08
       804     8.97537e-06     4.22155e-08
       805     8.97316e-06     4.21776e-08
       806     8.97096e-06     4.21398e-08
       807     8.96877e-06     4.21021e-08
       808     8.96659e-06     4.20644e-08
       809     8.96441e-06     4.20267e-08
       810     8.96223e-06     4.19890e-08
       811     8.96007e-06     4.19514e-08
       812     8.95790e-06     4.19138e-08
       813     8.95575e-06     4.18763e-08
       814     8.95360e-06     4.18387e-08
       815     8.95146e-06     4.18012e-08
       816     8.94932e-06     4.17638e-08
       817     8.94719e-06     4.17263e-08
       818     8.94506e-06     4.16889e-08
       819     8.94295e-06     4.16515e-08
       820     8.94083e-06     4.16142e-08
       821     8.93873e-06     4.15768e-08
       822     8.93662e-06     4.15395e-08
       823     8.93453e-06     4.15022e-08
       824     8.93244e-06     4.14649e-08
       825     8.93035e-06     4.14277e-08
       826     8.92827e-06     4.13904e-08
       827     8.92620e-06     4.13531e-08
       828     8.92413e-06     4.13159e-08
       829     8.92207e-06     4.12787e-08
       830     8.92001e-06     4.12415e-08
       831     8.91796e-06     4.12043e-08
       832     8.91592e-06     4.11671e-08
       833     8.91387e-06     4.11299e-08
       834     8.91184e-06     4.10927e-08
       835     8.90981e-06     4.10555e-08
       836     8.90778e-06     4.10183e-08
       837     8.90576e-06     4.09811e-08
       838     8.90375e-06     4.09440e-08
       839     8.90174e-06     4.09068e-08
       840     8.89974e-06     4.08696e-08
       841     8.89774e-06     4.08324e-08
       842     8.89574e-06     4.07952e-08
       843     8.89375e-06     4.07580e-08
       844     8.89177e-06     4.07207e-08
       845     8.88979e-06     4.06835e-08
       846     8.88782e-06     4.06463e-08
       847     8.88585e-06     4.06090e-08
       848     8.88388e-06     4.05717e-08
       849     8.88192e-06     4.05344e-08
       850     8.87997e-06     4.04971e-08
       851     8.87802e-06     4.04598e-08
       852     8.87607e-06     4.04224e-08
       853     8.87413e-06     4.03851e-08
       854     8.87219e-06     4.03477e-08
       855     8.87026e-06     4.03103e-08
       856     8.86833e-06     4.02728e-08
       857     8.86641e-06     4.02353e-08
       858     8.86449e-06     4.01979e-08
       859     8.86257e-06     4.01603e-08
       860     8.86066e-06     4.01228e-08
       861     8.85876e-06     4.00852e-08
       862     8.85686e-06     4.00475e-08
       863     8.85496e-06     4.00099e-08
       864     8.85307e-06     3.99722e-08
       865     8.85118e-06     3.99344e-08
       866     8.84929e-06     3.98966e-08
       867     8.84741e-06     3.98588e-08
       868     8.84554e-06     3.98210e-08
       869     8.84366e-06     3.97830e-08
       870     8.84179e-06     3.97451e-08
       871     8.83993e-06     3.97071e-08
       872     8.83807e-06     3.96690e-08
       873     8.83621e-06     3.96309e-08
       874     8.83436e-06     3.95928e-08
       875     8.83251e-06     3.95546e-08
       876     8.83066e-06     3.95163e-08
       877     8.82882e-06     3.94780e-08
       878     8.82699e-06     3.94396e-08
       879     8.82515e-06     3.94012e-08
       880     8.82332e-06     3.93627e-08
       881     8.82149e-06     3.93241e-08
       882     8.81967e-06     3.92855e-08
       883     8.81785e-06     3.92468e-08
       884     8.81603e-06     3.92081e-08
       885     8.81422e-06     3.91693e-08
       886     8.81241e-06     3.91304e-08
       887     8.81060e-06     3.90914e-08
       888     8.80880e-06     3.90524e-08
       889     8.80700e-06     3.90133e-08
       890     8.80520e-06     3.89741e-08
       891     8.80341e-06     3.89349e-08
       892     8.80162e-06     3.88956e-08
       893     8.79983e-06     3.88562e-08
       894     8.79805e-06     3.88167e-08
       895     8.79627e-06     3.87771e-08
       896     8.79449e-06     3.87375e-08
       897     8.79272e-06     3.86977e-08
       898     8.79095e-06     3.86579e-08
       899     8.78918e-06     3.86180e-08
       900     8.78741e-06     3.85780e-08
       901     8.78565e-06     3.85379e-08
       902     8.78389e-06     3.84977e-08
       903     8.78213e-06     3.84575e-08
       904     8.78038e-06     3.84171e-08
       905     8.77862e-06     3.83766e-08
       906     8.77688e-06     3.83361e-08
       907     8.77513e-06     3.82954e-08
       908     8.77338e-06     3.82547e-08
       909     8.77164e-06     3.82138e-08
       910     8.76990e-06     3.81729e-08
       911     8.76817e-06     3.81318e-08
       912     8.76643e-06     3.80906e-08
       913     8.76470e-06     3.80493e-08
       914     8.76297e-06     3.80080e-08
       915     8.76125e-06     3.79665e-08
       916     8.75952e-06     3.79249e-08
       917     8.75780e-06     3.78831e-08
       918     8.75608e-06     3.78413e-08
       919     8.75436e-06     3.77993e-08
       920     8.75265e-06     3.77573e-08
       921     8.75093e-06     3.77151e-08
       922     8.74922e-06     3.76728e-08
       923     8.74751e-06     3.76304e-08
       924     8.74581e-06     3.75878e-08
       925     8.74410e-06     3.75451e-08
       926     8.74240e-06     3.75023e-08
       927     8.74070e-06     3.74594e-08
       928     8.73900e-06     3.74163e-08
       929     8.73730e-06     3.73732e-08
       930     8.73560e-06     3.73298e-08
       931     8.73391e-06     3.72864e-08
       932     8.73222e-06     3.72428e-08
       933     8.73052e-06     3.71991e-08
       934     8.72884e-06     3.71552e-08
       935     8.72715e-06     3.71112e-08
       936     8.72546e-06     3.70671e-08
       937     8.72378e-06     3.70228e-08
       938     8.72210e-06     3.69784e-08
       939     8.72041e-06     3.69338e-08
       940     8.71873e-06     3.68891e-08
       941     8.71706e-06     3.68442e-08
       942     8.71538e-06     3.67992e-08
       943     8.71370e-06     3.67541e-08
       944     8.71203e-06     3.67088e-08
       945     8.71036e-06     3.66633e-08
       946     8.70868e-06     3.66177e-08
       947     8.70701e-06     3.65719e-08
       948     8.70534e-06     3.65260e-08
       949     8.70367e-06     3.64799e-08
       950     8.70201e-06     3.64336e-08
       951     8.70034e-06     3.63872e-08
       952     8.69867e-06     3.63407e-08
       953     8.69701e-06     3.62939e-08
       954     8.69535e-06     3.62470e-08
       955     8.69368e-06     3.61999e-08
       956     8.69202e-06     3.61527e-08
       957     8.69036e-06     3.61053e-08
       958     8.68870e-06     3.60577e-08
       959     8.68704e-06     3.60100e-08
       960     8.68538e-06     3.59620e-08
       961     8.68372e-06     3.59139e-08
       962     8.68207e-06     3.58656e-08
       963     8.68041e-06     3.58172e-08
       964     8.67875e-06     3.57685e-08
       965     8.67710e-06     3.57197e-08
       966     8.67544e-06     3.56707e-08
       967     8.67379e-06     3.56215e-08
       968     8.67213e-06     3.55722e-08
       969     8.67048e-06     3.55226e-08
       970     8.66883e-06     3.54728e-08
       971     8.66717e-06     3.54229e-08
       972     8.66552e-06     3.53728e-08
       973     8.66387e-06     3.53225e-08
       974     8.66221e-06     3.52719e-08
       975     8.66056e-06     3.52212e-08
       976     8.65891e-06     3.51703e-08
       977     8.65726e-06     3.51192e-08
       978     8.65561e-06     3.50679e-08
       979     8.65395e-06     3.50164e-08
       980     8.65230e-06     3.49647e-08
       981     8.65065e-06     3.49127e-08
       982     8.64900e-06     3.48606e-08
       983     8.64734e-06     3.48083e-08
       984     8.64569e-06     3.47558e-08
       985     8.64404e-06     3.47030e-08
       986     8.64239e-06     3.46500e-08
       987     8.64073e-06     3.45969e-08
       988     8.63908e-06     3.45435e-08
       989     8.63742e-06     3.44899e-08
       990     8.63577e-06     3.44360e-08
       991     8.63412e-06     3.43820e-08
       992     8.63246e-06     3.43277e-08
       993     8.63080e-06     3.42733e-08
       994     8.62915e-06     3.42186e-08
       995     8.62749e-06     3.41636e-08
       996     8.62583e-06     3.41085e-08
       997     8.62418e-06     3.40531e-08
       998     8.62252e-06     3.39975e-08
       999     8.62086e-06     3.39416e-08
      1000     8.61920e-06     3.38856e-08
      1001     8.61754e-06     3.38293e-08
      1002     8.61588e-06     3.37727e-08
      1003     8.61421e-06     3.37160e-08
      1004     8.61255e-06     3.36589e-08
      1005     8.61088e-06     3.36017e-08
      1006     8.60922e-06     3.35442e-08
      1007     8.60755e-06     3.34865e-08
      1008     8.60589e-06     3.34285e-08
      1009     8.60422e-06     3.33703e-08
      1010     8.60255e-06     3.33118e-08
      1011     8.60088e-06     3.32531e-08
      1012     8.59920e-06     3.31941e-08
      1013     8.59753e-06     3.31349e-08
      1014     8.59586e-06     3.30755e-08
      1015     8.59418e-06     3.30157e-08
      1016     8.59250e-06     3.29558e-08
      1017     8.59083e-06     3.28956e-08
      1018     8.58915e-06     3.28351e-08
      1019     8.58746e-06     3.27743e-08
      1020     8.58578e-06     3.27133e-08
      1021     8.58410e-06     3.26521e-08
      1022     8.58241e-06     3.25905e-08
      1023     8.58072e-06     3.25288e-08
      1024     8.57904e-06     3.24667e-08
      1025     8.57734e-06     3.24044e-08
      1026     8.57565e-06     3.23418e-08
      1027     8.57396e-06     3.22789e-08
      1028     8.57226e-06     3.22158e-08
      1029     8.57056e-06     3.21524e-08
      1030     8.56887e-06     3.20887e-08
      1031     8.56716e-06     3.20248e-08
      1032     8.56546e-06     3.19605e-08
      1033     8.56376e-06     3.18960e-08
      1034     8.56205e-06     3.18312e-08
      1035     8.56034e-06     3.17662e-08
      1036     8.55863e-06     3.17008e-08
      1037     8.55691e-06     3.16352e-08
      1038     8.55520e-06     3.15693e-08
      1039     8.55348e-06     3.15030e-08
      1040     8.55176e-06     3.14365e-08
      1041     8.55004e-06     3.13698e-08
      1042     8.54832e-06     3.13027e-08
      1043     8.54659e-06     3.12353e-08
      1044     8.54486e-06     3.11676e-08
      1045     8.54313e-06     3.10997e-08
      1046     8.54139e-06     3.10314e-08
      1047     8.53966e-06     3.09629e-08
      1048     8.53792e-06     3.08940e-08
      1049     8.53618e-06     3.08248e-08
      1050     8.53443e-06     3.07554e-08
      1051     8.53269e-06     3.06856e-08
      1052     8.53094e-06     3.06156e-08
      1053     8.52919e-06     3.05452e-08
      1054     8.52743e-06     3.04745e-08
      1055     8.52568e-06     3.04035e-08
      1056     8.52391e-06     3.03322e-08
      1057     8.52215e-06     3.02606e-08
      1058     8.52039e-06     3.01886e-08
      1059     8.51862e-06     3.01164e-08
      1060     8.51685e-06     3.00438e-08
      1061     8.51507e-06     2.99709e-08
      1062     8.51329e-06     2.98977e-08
      1063     8.51151e-06     2.98242e-08
      1064     8.50973e-06     2.97504e-08
      1065     8.50794e-06     2.96762e-08
      1066     8.50615e-06     2.96017e-08
      1067     8.50436e-06     2.95269e-08
      1068     8.50256e-06     2.94517e-08
      1069     8.50076e-06     2.93762e-08
      1070     8.49896e-06     2.93004e-08
      1071     8.49716e-06     2.92243e-08
      1072     8.49535e-06     2.91478e-08
      1073     8.49353e-06     2.90710e-08
      1074     8.49172e-06     2.89938e-08
      1075     8.48990e-06     2.89163e-08
      1076     8.48807e-06     2.88385e-08
      1077     8.48625e-06     2.87603e-08
      1078     8.48442e-06     2.86818e-08
      1079     8.48258e-06     2.86029e-08
      1080     8.48074e-06     2.85237e-08
      1081     8.47890e-06     2.84442e-08
      1082     8.47706e-06     2.83643e-08
      1083     8.47521e-06     2.82840e-08
      1084     8.47336e-06     2.82034e-08
      1085     8.47150e-06     2.81225e-08
      1086     8.46964e-06     2.80412e-08
      1087     8.46777e-06     2.79595e-08
      1088     8.46591e-06     2.78775e-08
      1089     8.46403e-06     2.77951e-08
      1090     8.46216e-06     2.77124e-08
      1091     8.46028e-06     2.76293e-08
      1092     8.45839e-06     2.75458e-08
      1093     8.45650e-06     2.74620e-08
      1094     8.45461e-06     2.73778e-08
      1095     8.45271e-06     2.72932e-08
      1096     8.45081e-06     2.72083e-08
      1097     8.44891e-06     2.71230e-08
      1098     8.44700e-06     2.70374e-08
      1099     8.44508e-06     2.69513e-08
      1100     8.44316e-06     2.68649e-08
      1101     8.44124e-06     2.67781e-08
      1102     8.43931e-06     2.66910e-08
      1103     8.43738e-06     2.66034e-08
      1104     8.43544e-06     2.65155e-08
      1105     8.43350e-06     2.64272e-08
      1106     8.43156e-06     2.63385e-08
      1107     8.42961e-06     2.62494e-08
      1108     8.42765e-06     2.61600e-08
      1109     8.42569e-06     2.60701e-08
      1110     8.42373e-06     2.59799e-08
      1111     8.42176e-06     2.58893e-08
      1112     8.41979e-06     2.57983e-08
      1113     8.41781e-06     2.57069e-08
      1114     8.41582e-06     2.56151e-08
      1115     8.41383e-06     2.55229e-08
      1116     8.41184e-06     2.54303e-08
      1117     8.40984e-06     2.53373e-08
      1118     8.40784e-06     2.52439e-08
      1119     8.40583e-06     2.51501e-08
      1120     8.40381e-06     2.50560e-08
      1121     8.40180e-06     2.49614e-08
      1122     8.39977e-06     2.48664e-08
      1123     8.39774e-06     2.47710e-08
      1124     8.39571e-06     2.46751e-08
      1125     8.39367e-06     2.45789e-08
      1126     8.39162e-06     2.44823e-08
      1127     8.38957e-06     2.43852e-08
      1128     8.38751e-06     2.42878e-08
      1129     8.38545e-06     2.41899e-08
      1130     8.38339e-06     2.40916e-08
      1131     8.38131e-06     2.39929e-08
      1132     8.37923e-06     2.38938e-08
      1133     8.37715e-06     2.37942e-08
      1134     8.37506e-06     2.36943e-08
      1135     8.37297e-06     2.35939e-08
      1136     8.37087e-06     2.34930e-08
      1137     8.36876e-06     2.33918e-08
      1138     8.36665e-06     2.32901e-08
      1139     8.36453e-06     2.31880e-08
      1140     8.36240e-06     2.30855e-08
      1141     8.36027e-06     2.29825e-08
      1142     8.35814e-06     2.28791e-08
      1143     8.35600e-06     2.27753e-08
      1144     8.35385e-06     2.26710e-08
      1145     8.35170e-06     2.25663e-08
      1146     8.34954e-06     2.24611e-08
      1147     8.34737e-06     2.23556e-08
      1148     8.34520e-06     2.22495e-08
      1149     8.34302e-06     2.21430e-08
      1150     8.34084e-06     2.20361e-08
      1151     8.33865e-06     2.19288e-08
      1152     8.33645e-06     2.18209e-08
      1153     8.33425e-06     2.17127e-08
      1154     8.33204e-06     2.16040e-08
      1155     8.32982e-06     2.14948e-08
      1156     8.32760e-06     2.13852e-08
      1157     8.32537e-06     2.12751e-08
      1158     8.32313e-06     2.11646e-08
      1159     8.32089e-06     2.10536e-08
      1160     8.31864e-06     2.09421e-08
      1161     8.31639e-06     2.08302e-08
      1162     8.31413e-06     2.07178e-08
      1163     8.31186e-06     2.06050e-08
      1164     8.30958e-06     2.04917e-08
      1165     8.30730e-06     2.03779e-08
      1166     8.30501e-06     2.02637e-08
      1167     8.30272e-06     2.01490e-08
      1168     8.30041e-06     2.00338e-08
      1169     8.29811e-06     1.99181e-08
      1170     8.29579e-06     1.98020e-08
      1171     8.29347e-06     1.96854e-08
      1172     8.29114e-06     1.95684e-08
      1173     8.28880e-06     1.94508e-08
      1174     8.28645e-06     1.93328e-08
      1175     8.28410e-06     1.92143e-08
      1176     8.28174e-06     1.90953e-08
      1177     8.27938e-06     1.89758e-08
      1178     8.27701e-06     1.88558e-08
      1179     8.27463e-06     1.87354e-08
      1180     8.27224e-06     1.86144e-08
      1181     8.26984e-06     1.84930e-08
      1182     8.26744e-06     1.83711e-08
      1183     8.26503e-06     1.82487e-08
      1184     8.26261e-06     1.81258e-08
      1185     8.26019e-06     1.80024e-08
      1186     8.25776e-06     1.78785e-08
      1187     8.25532e-06     1.77541e-08
      1188     8.25287e-06     1.76292e-08
      1189     8.25042e-06     1.75038e-08
      1190     8.24795e-06     1.73779e-08
      1191     8.24548e-06     1.72516e-08
      1192     8.24301e-06     1.71247e-08
      1193     8.24052e-06     1.69972e-08
      1194     8.23803e-06     1.68693e-08
      1195     8.23553e-06     1.67409e-08
      1196     8.23302e-06     1.66120e-08
      1197     8.23050e-06     1.64825e-08
      1198     8.22797e-06     1.63526e-08
      1199     8.22544e-06     1.62221e-08
      1200     8.22290e-06     1.60911e-08
      1201     8.22035e-06     1.59596e-08
      1202     8.21779e-06     1.58276e-08
      1203     8.21523e-06     1.56950e-08
      1204     8.21265e-06     1.55620e-08
      1205     8.21007e-06     1.54284e-08
      1206     8.20748e-06     1.52942e-08
      1207     8.20488e-06     1.51596e-08
      1208     8.20228e-06     1.50244e-08
      1209     8.19966e-06     1.48887e-08
      1210     8.19704e-06     1.47525e-08
      1211     8.19441e-06     1.46157e-08
      1212     8.19177e-06     1.44784e-08
      1213     8.18912e-06     1.43406e-08
      1214     8.18646e-06     1.42022e-08
      1215     8.18379e-06     1.40633e-08
      1216     8.18112e-06     1.39239e-08
      1217     8.17844e-06     1.37839e-08
      1218     8.17574e-06     1.36434e-08
      1219     8.17304e-06     1.35023e-08
      1220     8.17033e-06     1.33607e-08
      1221     8.16762e-06     1.32185e-08
      1222     8.16489e-06     1.30758e-08
      1223     8.16215e-06     1.29326e-08
      1224     8.15941e-06     1.27888e-08
      1225     8.15666e-06     1.26444e-08
      1226     8.15389e-06     1.24995e-08
      1227     8.15112e-06     1.23540e-08
      1228     8.14834e-06     1.22080e-08
      1229     8.14555e-06     1.20614e-08
      1230     8.14275e-06     1.19143e-08
      1231     8.13994e-06     1.17666e-08
      1232     8.13713e-06     1.16183e-08
      1233     8.13430e-06     1.14695e-08
      1234     8.13146e-06     1.13201e-08
      1235     8.12862e-06     1.11702e-08
      1236     8.12577e-06     1.10197e-08
      1237     8.12290e-06     1.08686e-08
      1238     8.12003e-06     1.07169e-08
      1239     8.11715e-06     1.05647e-08
      1240     8.11425e-06     1.04119e-08
      1241     8.11135e-06     1.02585e-08
      1242     8.10844e-06     1.01045e-08
      1243     8.10552e-06     9.94999e-09
      1244     8.10259e-06     9.79488e-09
      1245     8.09965e-06     9.63919e-09
      1246     8.09670e-06     9.48291e-09
      1247     8.09374e-06     9.32605e-09
      1248     8.09077e-06     9.16861e-09
      1249     8.08779e-06     9.01058e-09
      1250     8.08480e-06     8.85197e-09
