# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
        63     4.63533e-05     7.68665e-07
        64     4.58159e-05     7.57654e-07
        65     4.52907e-05     7.46891e-07
        66     4.47768e-05     7.36358e-07
        67     4.42728e-05     7.26035e-07
        68     4.37780e-05     7.15906e-07
        69     4.32911e-05     7.05951e-07
        70     4.28115e-05     6.96157e-07
        71     4.23385e-05     6.86510e-07
        72     4.18712e-05     6.76998e-07
        73     4.14091e-05     6.67606e-07
        74     4.09513e-05     6.58321e-07
        75     4.04975e-05     6.49136e-07
        76     4.00473e-05     6.40046e-07
        77     3.96007e-05     6.31045e-07
        78     3.91572e-05     6.22129e-07
        79     3.87168e-05     6.13293e-07
        80     3.82792e-05     6.04531e-07
        81     3.78443e-05     5.95845e-07
        82     3.74123e-05     5.87234e-07
        83     3.69831e-05     5.78700e-07
        84     3.65570e-05     5.70244e-07
        85     3.61338e-05     5.61866e-07
        86     3.57137e-05     5.53569e-07
        87     3.52969e-05     5.45355e-07
        88     3.48836e-05     5.37229e-07
        89     3.44741e-05     5.29196e-07
        90     3.40686e-05     5.21262e-07
        91     3.36676e-05     5.13431e-07
        92     3.32712e-05     5.05708e-07
        93     3.28797e-05     4.98099e-07
        94     3.24934e-05     4.90607e-07
        95     3.21125e-05     4.83238e-07
        96     3.17373e-05     4.75995e-07
        97     3.13681e-05     4.68881e-07
        98     3.10051e-05     4.61902e-07
        99     3.06485e-05     4.55061e-07
       100     3.02986e-05     4.48362e-07
       101     2.99556e-05     4.41808e-07
       102     2.96196e-05     4.35399e-07
       103     2.92906e-05     4.29135e-07
       104     2.89687e-05     4.23018e-07
       105     2.86540e-05     4.17046e-07
       106     2.83465e-05     4.11221e-07
       107     2.80463e-05     4.05542e-07
       108     2.77535e-05     4.00010e-07
       109     2.74681e-05     3.94623e-07
       110     2.71899e-05     3.89381e-07
       111     2.69189e-05     3.84278e-07
       112     2.66551e-05     3.79314e-07
       113     2.63982e-05     3.74485e-07
       114     2.61483e-05     3.69788e-07
       115     2.59051e-05     3.65222e-07
       116     2.56687e-05     3.60783e-07
       117     2.54389e-05     3.56468e-07
       118     2.52155e-05     3.52274e-07
       119     2.49984e-05     3.48198e-07
       120     2.47873e-05     3.44234e-07
       121     2.45820e-05     3.40379e-07
       122     2.43824e-05     3.36629e-07
       123     2.41883e-05     3.32980e-07
       124     2.39994e-05     3.29428e-07
       125     2.38156e-05     3.25970e-07
       126     2.36366e-05     3.22600e-07
       127     2.34622e-05     3.19316e-07
       128     2.32923e-05     3.16113e-07
       129     2.31267e-05     3.12988e-07
       130     2.29651e-05     3.09937e-07
       131     2.28073e-05     3.06956e-07
       132     2.26531e-05     3.04042e-07
       133     2.25023e-05     3.01191e-07
       134     2.23548e-05     2.98399e-07
       135     2.22103e-05     2.95662e-07
       136     2.20686e-05     2.92977e-07
       137     2.19295e-05     2.90341e-07
       138     2.17929e-05     2.87751e-07
       139     2.16586e-05     2.85204e-07
       140     2.15265e-05     2.82699e-07
       141     2.13964e-05     2.80231e-07
       142     2.12683e-05     2.77799e-07
       143     2.11418e-05     2.75400e-07
       144     2.10169e-05     2.73032e-07
       145     2.08935e-05     2.70692e-07
       146     2.07714e-05     2.68377e-07
       147     2.06504e-05     2.66085e-07
       148     2.05305e-05     2.63815e-07
       149     2.04115e-05     2.61565e-07
       150     2.02936e-05     2.59336e-07
       151     2.01765e-05     2.57126e-07
       152     2.00604e-05     2.54934e-07
       153     1.99450e-05     2.52760e-07
       154     1.98304e-05     2.50603e-07
       155     1.97165e-05     2.48463e-07
       156     1.96033e-05     2.46338e-07
       157     1.94907e-05     2.44228e-07
       158     1.93787e-05     2.42132e-07
       159     1.92672e-05     2.40049e-07
       160     1.91563e-05     2.37980e-07
       161     1.90459e-05     2.35926e-07
       162     1.89362e-05     2.33888e-07
       163     1.88271e-05     2.31865e-07
       164     1.87188e-05     2.29858e-07
       165     1.86111e-05     2.27869e-07
       166     1.85042e-05     2.25897e-07
       167     1.83982e-05     2.23943e-07
       168     1.82929e-05     2.22008e-07
       169     1.81885e-05     2.20093e-07
       170     1.80849e-05     2.18197e-07
       171     1.79823e-05     2.16322e-07
       172     1.78807e-05     2.14468e-07
       173     1.77800e-05     2.12636e-07
       174     1.76804e-05     2.10826e-07
       175     1.75819e-05     2.09039e-07
       176     1.74845e-05     2.07276e-07
       177     1.73882e-05     2.05536e-07
       178     1.72931e-05     2.03820e-07
       179     1.71992e-05     2.02130e-07
       180     1.71066e-05     2.00465e-07
       181     1.70153e-05     1.98826e-07
       182     1.69254e-05     1.97213e-07
       183     1.68368e-05     1.95628e-07
       184     1.67496e-05     1.94070e-07
       185     1.66639e-05     1.92540e-07
       186     1.65797e-05     1.91038e-07
       187     1.64968e-05     1.89564e-07
       188     1.64154e-05     1.88117e-07
       189     1.63355e-05     1.86697e-07
       190     1.62569e-05     1.85304e-07
       191     1.61797e-05     1.83937e-07
       192     1.61039e-05     1.82596e-07
       193     1.60295e-05     1.81281e-07
       194     1.59565e-05     1.79992e-07
       195     1.58848e-05     1.78728e-07
       196     1.58144e-05     1.77488e-07
       197     1.57454e-05     1.76273e-07
       198     1.56777e-05     1.75083e-07
       199     1.56113e-05     1.73916e-07
       200     1.55462e-05     1.72773e-07
       201     1.54824e-05     1.71653e-07
       202     1.54197e-05     1.70555e-07
       203     1.53583e-05     1.69478e-07
       204     1.52979e-05     1.68422e-07
       205     1.52387e-05     1.67385e-07
       206     1.51805e-05     1.66368e-07
       207     1.51233e-05     1.65369e-07
       208     1.50671e-05     1.64388e-07
       209     1.50118e-05     1.63424e-07
       210     1.49574e-05     1.62475e-07
       211     1.49038e-05     1.61543e-07
       212     1.48511e-05     1.60624e-07
       213     1.47991e-05     1.59720e-07
       214     1.47478e-05     1.58829e-07
       215     1.46972e-05     1.57950e-07
       216     1.46472e-05     1.57083e-07
       217     1.45979e-05     1.56228e-07
       218     1.45492e-05     1.55384e-07
       219     1.45010e-05     1.54550e-07
       220     1.44534e-05     1.53726e-07
       221     1.44063e-05     1.52912e-07
       222     1.43597e-05     1.52107e-07
       223     1.43136e-05     1.51311e-07
       224     1.42679e-05     1.50523e-07
       225     1.42226e-05     1.49743e-07
       226     1.41778e-05     1.48971e-07
       227     1.41333e-05     1.48206e-07
       228     1.40891e-05     1.47448e-07
       229     1.40453e-05     1.46695e-07
       230     1.40017e-05     1.45949e-07
       231     1.39585e-05     1.45208e-07
       232     1.39155e-05     1.44472e-07
       233     1.38727e-05     1.43741e-07
       234     1.38301e-05     1.43015e-07
       235     1.37878e-05     1.42293e-07
       236     1.37457e-05     1.41576e-07
       237     1.37039e-05     1.40865e-07
       238     1.36623e-05     1.40158e-07
       239     1.36210e-05     1.39457e-07
       240     1.35799e-05     1.38760e-07
       241     1.35391e-05     1.38069e-07
       242     1.34986e-05     1.37383e-07
       243     1.34583e-05     1.36703e-07
       244     1.34183e-05     1.36028e-07
       245     1.33786e-05     1.35358e-07
       246     1.33392e-05     1.34694e-07
       247     1.33000e-05     1.34036e-07
       248     1.32612e-05     1.33383e-07
       249     1.32226e-05     1.32737e-07
       250     1.31844e-05     1.32096e-07
       251     1.31464e-05     1.31461e-07
       252     1.31087e-05     1.30832e-07
       253     1.30714e-05     1.30209e-07
       254     1.30344e-05     1.29592e-07
       255     1.29977e-05     1.28981e-07
       256     1.29613e-05     1.28377e-07
       257     1.29252e-05     1.27779e-07
       258     1.28895e-05     1.27188e-07
       259     1.28542e-05     1.26603e-07
       260     1.28192e-05     1.26024e-07
       261     1.27845e-05     1.25453e-07
       262     1.27502e-05     1.24888e-07
       263     1.27163e-05     1.24330e-07
       264     1.26827e-05     1.23779e-07
       265     1.26495e-05     1.23235e-07
       266     1.26167e-05     1.22698e-07
       267     1.25843e-05     1.22168e-07
       268     1.25523e-05     1.21645e-07
       269     1.25206e-05     1.21130e-07
       270     1.24894e-05     1.20622e-07
       271     1.24585e-05     1.20121e-07
       272     1.24281e-05     1.19628e-07
       273     1.23981e-05     1.19142e-07
       274     1.23684e-05     1.18663e-07
       275     1.23391e-05     1.18191e-07
       276     1.23102e-05     1.17726e-07
       277     1.22817e-05     1.17267e-07
       278     1.22535e-05     1.16815e-07
       279     1.22256e-05     1.16369e-07
       280     1.21981e-05     1.15930e-07
       281     1.21709e-05     1.15496e-07
       282     1.21441e-05     1.15069e-07
       283     1.21176e-05     1.14647e-07
       284     1.20913e-05     1.14231e-07
       285     1.20654e-05     1.13821e-07
       286     1.20398e-05     1.13415e-07
       287     1.20145e-05     1.13016e-07
       288     1.19894e-05     1.12621e-07
       289     1.19647e-05     1.12231e-07
       290     1.19402e-05     1.11846e-07
       291     1.19159e-05     1.11466e-07
       292     1.18919e-05     1.11091e-07
       293     1.18682e-05     1.10720e-07
       294     1.18447e-05     1.10353e-07
       295     1.18214e-05     1.09990e-07
       296     1.17984e-05     1.09632e-07
       297     1.17755e-05     1.09277e-07
       298     1.17530e-05     1.08927e-07
       299     1.17306e-05     1.08580e-07
       300     1.17084e-05     1.08237e-07
       301     1.16864e-05     1.07898e-07
       302     1.16647e-05     1.07562e-07
       303     1.16431e-05     1.07230e-07
       304     1.16217e-05     1.06901e-07
       305     1.16005e-05     1.06575e-07
       306     1.15794e-05     1.06253e-07
       307     1.15586e-05     1.05933e-07
       308     1.15379e-05     1.05616e-07
       309     1.15173e-05     1.05303e-07
       310     1.14970e-05     1.04991e-07
       311     1.14767e-05     1.04683e-07
       312     1.14567e-05     1.04377e-07
       313     1.14367e-05     1.04073e-07
       314     1.14169e-05     1.03772e-07
       315     1.13972e-05     1.03473e-07
       316     1.13777e-05     1.03176e-07
       317     1.13582e-05     1.02881e-07
       318     1.13389e-05     1.02588e-07
       319     1.13197e-05     1.02298e-07
       320     1.13007e-05     1.02009e-07
       321     1.12817e-05     1.01723e-07
       322     1.12629e-05     1.01439e-07
       323     1.12443e-05     1.01157e-07
       324     1.12257e-05     1.00878e-07
       325     1.12073e-05     1.00600e-07
       326     1.11890e-05     1.00325e-07
       327     1.11709e-05     1.00052e-07
       328     1.11528e-05     9.97808e-08
       329     1.11349e-05     9.95121e-08
       330     1.11172e-05     9.92457e-08
       331     1.10995e-05     9.89815e-08
       332     1.10820e-05     9.87196e-08
       333     1.10647e-05     9.84599e-08
       334     1.10474e-05     9.82025e-08
       335     1.10303e-05     9.79473e-08
       336     1.10134e-05     9.76944e-08
       337     1.09965e-05     9.74439e-08
       338     1.09798e-05     9.71956e-08
       339     1.09633e-05     9.69496e-08
       340     1.09468e-05     9.67059e-08
       341     1.09305e-05     9.64645e-08
       342     1.09144e-05     9.62254e-08
       343     1.08984e-05     9.59885e-08
       344     1.08825e-05     9.57540e-08
       345     1.08667e-05     9.55216e-08
       346     1.08511e-05     9.52915e-08
       347     1.08356e-05     9.50635e-08
       348     1.08202e-05     9.48377e-08
       349     1.08050e-05     9.46140e-08
       350     1.07899e-05     9.43925e-08
       351     1.07749e-05     9.41731e-08
       352     1.07600e-05     9.39557e-08
       353     1.07453e-05     9.37404e-08
       354     1.07307e-05     9.35272e-08
       355     1.07162e-05     9.33160e-08
       356     1.07018e-05     9.31067e-08
       357     1.06876e-05     9.28995e-08
       358     1.06735e-05     9.26942e-08
       359     1.06595e-05     9.24908e-08
       360     1.06456e-05     9.22894e-08
       361     1.06318e-05     9.20898e-08
       362     1.06181e-05     9.18922e-08
       363     1.06046e-05     9.16963e-08
       364     1.05911e-05     9.15023e-08
       365     1.05778e-05     9.13102e-08
       366     1.05646e-05     9.11198e-08
       367     1.05515e-05     9.09312e-08
       368     1.05385e-05     9.07443e-08
       369     1.05256e-05     9.05591e-08
       370     1.05129e-05     9.03757e-08
       371     1.05002e-05     9.01938e-08
       372     1.04876e-05     9.00136e-08
       373     1.04751e-05     8.98350e-08
       374     1.04628e-05     8.96579e-08
       375     1.04505e-05     8.94823e-08
       376     1.04383e-05     8.93082e-08
       377     1.04262e-05     8.91356e-08
       378     1.04143e-05     8.89643e-08
       379     1.04024e-05     8.87945e-08
       380     1.03906e-05     8.86259e-08
       381     1.03788e-05     8.84587e-08
       382     1.03672e-05     8.82928e-08
       383     1.03557e-05     8.81281e-08
       384     1.03442e-05     8.79646e-08
       385     1.03328e-05     8.78023e-08
       386     1.03215e-05     8.76412e-08
       387     1.03103e-05     8.74811e-08
       388     1.02992e-05     8.73222e-08
       389     1.02881e-05     8.71642e-08
       390     1.02772e-05     8.70073e-08
       391     1.02663e-05     8.68514e-08
       392     1.02554e-05     8.66964e-08
       393     1.02447e-05     8.65423e-08
       394     1.02340e-05     8.63890e-08
       395     1.02233e-05     8.62366e-08
       396     1.02128e-05     8.60850e-08
       397     1.02023e-05     8.59342e-08
       398     1.01919e-05     8.57842e-08
       399     1.01815e-05     8.56349e-08
       400     1.01712e-05     8.54863e-08
       401     1.01609e-05     8.53385e-08
       402     1.01508e-05     8.51914e-08
       403     1.01406e-05     8.50450e-08
       404     1.01306e-05     8.48993e-08
       405     1.01206e-05     8.47542e-08
       406     1.01107e-05     8.46099e-08
       407     1.01008e-05     8.44662e-08
       408     1.00910e-05     8.43232e-08
       409     1.00812e-05     8.41809e-08
       410     1.00716e-05     8.40392e-08
       411     1.00619e-05     8.38981e-08
       412     1.00523e-05     8.37576e-08
       413     1.00428e-05     8.36178e-08
       414     1.00334e-05     8.34786e-08
       415     1.00240e-05     8.33399e-08
       416     1.00147e-05     8.32019e-08
       417     1.00054e-05     8.30644e-08
       418     9.99615e-06     8.29275e-08
       419     9.98698e-06     8.27911e-08
       420     9.97787e-06     8.26553e-08
       421     9.96882e-06     8.25200e-08
       422     9.95982e-06     8.23853e-08
       423     9.95087e-06     8.22510e-08
       424     9.94198e-06     8.21173e-08
       425     9.93315e-06     8.19841e-08
       426     9.92437e-06     8.18513e-08
       427     9.91564e-06     8.17191e-08
       428     9.90697e-06     8.15873e-08
       429     9.89835e-06     8.14560e-08
       430     9.88978e-06     8.13251e-08
       431     9.88127e-06     8.11946e-08
       432     9.87280e-06     8.10646e-08
       433     9.86439e-06     8.09349e-08
       434     9.85602e-06     8.08056e-08
       435     9.84771e-06     8.06767e-08
       436     9.83944e-06     8.05482e-08
       437     9.83122e-06     8.04200e-08
       438     9.82305e-06     8.02921e-08
       439     9.81493e-06     8.01645e-08
       440     9.80686e-06     8.00372e-08
       441     9.79883e-06     7.99102e-08
       442     9.79084e-06     7.97834e-08
       443     9.78290e-06     7.96569e-08
       444     9.77501e-06     7.95306e-08
       445     9.76716e-06     7.94045e-08
       446     9.75935e-06     7.92787e-08
       447     9.75158e-06     7.91530e-08
       448     9.74386e-06     7.90275e-08
       449     9.73618e-06     7.89021e-08
       450     9.72854e-06     7.87769e-08
       451     9.72093e-06     7.86518e-08
       452     9.71337e-06     7.85268e-08
       453     9.70585e-06     7.84019e-08
       454     9.69837e-06     7.82771e-08
       455     9.69092e-06     7.81524e-08
       456     9.68351e-06     7.80277e-08
       457     9.67614e-06     7.79030e-08
       458     9.66881e-06     7.77783e-08
       459     9.66151e-06     7.76537e-08
       460     9.65424e-06     7.75290e-08
       461     9.64701e-06     7.74043e-08
       462     9.63982e-06     7.72796e-08
       463     9.63266e-06     7.71548e-08
       464     9.62553e-06     7.70299e-08
       465     9.61843e-06     7.69050e-08
       466     9.61136e-06     7.67800e-08
       467     9.60433e-06     7.66548e-08
       468     9.59733e-06     7.65295e-08
       469     9.59036e-06     7.64041e-08
       470     9.58342e-06     7.62785e-08
       471     9.57651e-06     7.61528e-08
       472     9.56962e-06     7.60269e-08
       473     9.56277e-06     7.59008e-08
       474     9.55595e-06     7.57745e-08
       475     9.54915e-06     7.56479e-08
       476     9.54238e-06     7.55212e-08
       477     9.53564e-06     7.53942e-08
       478     9.52893e-06     7.52669e-08
       479     9.52224e-06     7.51394e-08
       480     9.51558e-06     7.50116e-08
       481     9.50895e-06     7.48835e-08
       482     9.50234e-06     7.47551e-08
       483     9.49575e-06     7.46263e-08
       484     9.48919e-06     7.44972e-08
       485     9.48266e-06     7.43678e-08
       486     9.47614e-06     7.42380e-08
       487     9.46965e-06     7.41078e-08
       488     9.46318e-06     7.39772e-08
       489     9.45674e-06     7.38463e-08
       490     9.45031e-06     7.37149e-08
       491     9.44391e-06     7.35830e-08
       492     9.43753e-06     7.34508e-08
       493     9.43117e-06     7.33181e-08
       494     9.42483e-06     7.31849e-08
       495     9.41851e-06     7.30512e-08
       496     9.41221e-06     7.29170e-08
       497     9.40592e-06     7.27823e-08
       498     9.39966e-06     7.26471e-08
       499     9.39341e-06     7.25114e-08
       500     9.38718e-06     7.23751e-08
       501     9.38097e-06     7.22382e-08
       502     9.37477e-06     7.21008e-08
       503     9.36859e-06     7.19627e-08
       504     9.36243e-06     7.18241e-08
       505     9.35628e-06     7.16849e-08
       506     9.35015e-06     7.15450e-08
       507     9.34403e-06     7.14046e-08
       508     9.33793e-06     7.12634e-08
       509     9.33184e-06     7.11216e-08
       510     9.32577e-06     7.09792e-08
       511     9.31971e-06     7.08361e-08
       512     9.31366e-06     7.06922e-08
       513     9.30763e-06     7.05477e-08
       514     9.30161e-06     7.04024e-08
       515     9.29560e-06     7.02565e-08
       516     9.28960e-06     7.01098e-08
       517     9.28362e-06     6.99623e-08
       518     9.27764e-06     6.98140e-08
       519     9.27168e-06     6.96650e-08
       520     9.26573e-06     6.95152e-08
       521     9.25978e-06     6.93646e-08
       522     9.25385e-06     6.92132e-08
       523     9.24793e-06     6.90610e-08
       524     9.24201e-06     6.89079e-08
       525     9.23611e-06     6.87540e-08
       526     9.23021e-06     6.85993e-08
       527     9.22432e-06     6.84436e-08
       528     9.21844e-06     6.82871e-08
       529     9.21257e-06     6.81297e-08
       530     9.20670e-06     6.79713e-08
       531     9.20084e-06     6.78121e-08
       532     9.19499e-06     6.76519e-08
       533     9.18914e-06     6.74908e-08
       534     9.18330e-06     6.73287e-08
       535     9.17746e-06     6.71657e-08
       536     9.17163e-06     6.70017e-08
       537     9.16581e-06     6.68367e-08
       538     9.15998e-06     6.66707e-08
       539     9.15417e-06     6.65037e-08
       540     9.14835e-06     6.63356e-08
       541     9.14254e-06     6.61666e-08
       542     9.13673e-06     6.59964e-08
       543     9.13093e-06     6.58252e-08
       544     9.12512e-06     6.56530e-08
       545     9.11932e-06     6.54796e-08
       546     9.11352e-06     6.53052e-08
       547     9.10772e-06     6.51296e-08
       548     9.10192e-06     6.49529e-08
       549     9.09613e-06     6.47751e-08
       550     9.09033e-06     6.45961e-08
       551     9.08453e-06     6.44160e-08
       552     9.07874e-06     6.42347e-08
       553     9.07294e-06     6.40522e-08
       554     9.06714e-06     6.38685e-08
       555     9.06134e-06     6.36836e-08
       556     9.05554e-06     6.34975e-08
       557     9.04973e-06     6.33101e-08
       558     9.04393e-06     6.31215e-08
       559     9.03812e-06     6.29316e-08
       560     9.03231e-06     6.27405e-08
       561     9.02649e-06     6.25480e-08
       562     9.02067e-06     6.23543e-08
       563     9.01485e-06     6.21593e-08
       564     9.00902e-06     6.19629e-08
       565     9.00319e-06     6.17653e-08
       566     8.99736e-06     6.15662e-08
       567     8.99151e-06     6.13658e-08
       568     8.98567e-06     6.11641e-08
       569     8.97981e-06     6.09609e-08
       570     8.97395e-06     6.07564e-08
       571     8.96809e-06     6.05504e-08
       572     8.96222e-06     6.03431e-08
       573     8.95633e-06     6.01343e-08
       574     8.95045e-06     5.99240e-08
       575     8.94455e-06     5.97123e-08
       576     8.93865e-06     5.94991e-08
       577     8.93273e-06     5.92845e-08
       578     8.92681e-06     5.90683e-08
       579     8.92088e-06     5.88506e-08
       580     8.91494e-06     5.86315e-08
       581     8.90899e-06     5.84108e-08
       582     8.90303e-06     5.81885e-08
       583     8.89706e-06     5.79647e-08
       584     8.89108e-06     5.77393e-08
       585     8.88508e-06     5.75123e-08
       586     8.87908e-06     5.72838e-08
       587     8.87306e-06     5.70536e-08
       588     8.86703e-06     5.68219e-08
       589     8.86099e-06     5.65884e-08
       590     8.85494e-06     5.63534e-08
       591     8.84887e-06     5.61167e-08
       592     8.84279e-06     5.58783e-08
       593     8.83670e-06     5.56383e-08
       594     8.83059e-06     5.53965e-08
       595     8.82447e-06     5.51531e-08
       596     8.81834e-06     5.49079e-08
       597     8.81219e-06     5.46611e-08
       598     8.80602e-06     5.44124e-08
       599     8.79984e-06     5.41621e-08
       600     8.79364e-06     5.39099e-08
       601     8.78743e-06     5.36560e-08
       602     8.78120e-06     5.34003e-08
       603     8.77495e-06     5.31428e-08
       604     8.76869e-06     5.28835e-08
       605     8.76241e-06     5.26223e-08
       606     8.75611e-06     5.23593e-08
       607     8.74980e-06     5.20945e-08
       608     8.74347e-06     5.18278e-08
       609     8.73712e-06     5.15592e-08
       610     8.73075e-06     5.12887e-08
       611     8.72436e-06     5.10164e-08
       612     8.71795e-06     5.07421e-08
       613     8.71152e-06     5.04659e-08
       614     8.70507e-06     5.01878e-08
       615     8.69860e-06     4.99077e-08
       616     8.69211e-06     4.96257e-08
       617     8.68560e-06     4.93417e-08
       618     8.67907e-06     4.90557e-08
       619     8.67252e-06     4.87677e-08
       620     8.66595e-06     4.84777e-08
       621     8.65935e-06     4.81856e-08
       622     8.65273e-06     4.78916e-08
       623     8.64609e-06     4.75955e-08
       624     8.63943e-06     4.72973e-08
       625     8.63274e-06     4.69971e-08
       626     8.62603e-06     4.66948e-08
       627     8.61929e-06     4.63904e-08
       628     8.61254e-06     4.60838e-08
       629     8.60575e-06     4.57752e-08
       630     8.59894e-06     4.54644e-08
       631     8.59211e-06     4.51515e-08
       632     8.58525e-06     4.48364e-08
       633     8.57837e-06     4.45192e-08
       634     8.57146e-06     4.41998e-08
       635     8.56452e-06     4.38781e-08
       636     8.55756e-06     4.35543e-08
       637     8.55057e-06     4.32282e-08
       638     8.54355e-06     4.29000e-08
       639     8.53651e-06     4.25694e-08
       640     8.52944e-06     4.22366e-08
       641     8.52234e-06     4.19016e-08
       642     8.51521e-06     4.15642e-08
       643     8.50805e-06     4.12246e-08
       644     8.50086e-06     4.08826e-08
       645     8.49365e-06     4.05383e-08
       646     8.48640e-06     4.01917e-08
       647     8.47913e-06     3.98427e-08
       648     8.47182e-06     3.94914e-08
       649     8.46449e-06     3.91377e-08
       650     8.45712e-06     3.87816e-08
       651     8.44972e-06     3.84231e-08
       652     8.44229e-06     3.80622e-08
       653     8.43483e-06     3.76989e-08
       654     8.42734e-06     3.73331e-08
       655     8.41981e-06     3.69649e-08
       656     8.41226e-06     3.65942e-08
       657     8.40467e-06     3.62211e-08
       658     8.39704e-06     3.58454e-08
       659     8.38938e-06     3.54673e-08
       660     8.38169e-06     3.50867e-08
       661     8.37397e-06     3.47035e-08
       662     8.36621e-06     3.43178e-08
       663     8.35842e-06     3.39295e-08
       664     8.35059e-06     3.35387e-08
       665     8.34272e-06     3.31452e-08
       666     8.33482e-06     3.27492e-08
       667     8.32689e-06     3.23506e-08
       668     8.31891e-06     3.19494e-08
       669     8.31091e-06     3.15456e-08
       670     8.30286e-06     3.11391e-08
       671     8.29478e-06     3.07299e-08
       672     8.28666e-06     3.03181e-08
       673     8.27850e-06     2.99037e-08
       674     8.27030e-06     2.94865e-08
       675     8.26207e-06     2.90666e-08
       676     8.25380e-06     2.86440e-08
       677     8.24549e-06     2.82187e-08
       678     8.23714e-06     2.77906e-08
       679     8.22874e-06     2.73598e-08
       680     8.22031e-06     2.69262e-08
       681     8.21184e-06     2.64898e-08
       682     8.20333e-06     2.60507e-08
       683     8.19478e-06     2.56087e-08
       684     8.18619e-06     2.51639e-08
       685     8.17756e-06     2.47163e-08
       686     8.16888e-06     2.42658e-08
       687     8.16017e-06     2.38125e-08
       688     8.15141e-06     2.33563e-08
       689     8.14260e-06     2.28972e-08
       690     8.13376e-06     2.24353e-08
       691     8.12487e-06     2.19704e-08
       692     8.11594e-06     2.15026e-08
       693     8.10697e-06     2.10319e-08
       694     8.09795e-06     2.05582e-08
       695     8.08888e-06     2.00816e-08
       696     8.07978e-06     1.96020e-08
       697     8.07062e-06     1.91194e-08
       698     8.06142e-06     1.86339e-08
       699     8.05218e-06     1.81453e-08
       700     8.04289e-06     1.76537e-08
       701     8.03356e-06     1.71590e-08
       702     8.02417e-06     1.66614e-08
       703     8.01475e-06     1.61606e-08
       704     8.00527e-06     1.56568e-08
       705     7.99575e-06     1.51499e-08
       706     7.98618e-06     1.46399e-08
       707     7.97656e-06     1.41268e-08
       708     7.96689e-06     1.36106e-08
       709     7.95718e-06     1.30912e-08
       710     7.94741e-06     1.25687e-08
       711     7.93760e-06     1.20430e-08
       712     7.92774e-06     1.15142e-08
       713     7.91782e-06     1.09822e-08
       714     7.90786e-06     1.04470e-08
       715     7.89785e-06     9.90852e-09
       716     7.88779e-06     9.36686e-09
       717     7.87767e-06     8.82196e-09
       718     7.86751e-06     8.27382e-09
       719     7.85729e-06     7.72241e-09
       720     7.84702e-06     7.16773e-09
       721     7.83670e-06     6.60976e-09
       722     7.82633e-06     6.04850e-09
       723     7.81590e-06     5.48392e-09
       724     7.80542e-06     4.91601e-09
       725     7.79489e-06     4.34477e-09
       726     7.78430e-06     3.77018e-09
       727     7.77366e-06     3.19222e-09
