# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       108     2.80457e-05     4.43775e-07
       109     2.78487e-05     4.39483e-07
       110     2.76505e-05     4.35168e-07
       111     2.74513e-05     4.30833e-07
       112     2.72512e-05     4.26479e-07
       113     2.70504e-05     4.22110e-07
       114     2.68491e-05     4.17728e-07
       115     2.66473e-05     4.13336e-07
       116     2.64454e-05     4.08936e-07
       117     2.62433e-05     4.04531e-07
       118     2.60414e-05     4.00125e-07
       119     2.58399e-05     3.95721e-07
       120     2.56389e-05     3.91325e-07
       121     2.54387e-05     3.86939e-07
       122     2.52395e-05     3.82569e-07
       123     2.50415e-05     3.78219e-07
       124     2.48449e-05     3.73892e-07
       125     2.46500e-05     3.69593e-07
       126     2.44569e-05     3.65326e-07
       127     2.42658e-05     3.61095e-07
       128     2.40770e-05     3.56902e-07
       129     2.38904e-05     3.52753e-07
       130     2.37063e-05     3.48648e-07
       131     2.35248e-05     3.44593e-07
       132     2.33461e-05     3.40590e-07
       133     2.31703e-05     3.36643e-07
       134     2.29976e-05     3.32755e-07
       135     2.28280e-05     3.28929e-07
       136     2.26617e-05     3.25168e-07
       137     2.24989e-05     3.21475e-07
       138     2.23395e-05     3.17851e-07
       139     2.21836e-05     3.14296e-07
       140     2.20312e-05     3.10811e-07
       141     2.18823e-05     3.07399e-07
       142     2.17369e-05     3.04058e-07
       143     2.15950e-05     3.00791e-07
       144     2.14568e-05     2.97599e-07
       145     2.13221e-05     2.94482e-07
       146     2.11910e-05     2.91441e-07
       147     2.10636e-05     2.88477e-07
       148     2.09398e-05     2.85590e-07
       149     2.08195e-05     2.82778e-07
       150     2.07026e-05     2.80040e-07
       151     2.05890e-05     2.77375e-07
       152     2.04786e-05     2.74781e-07
       153     2.03715e-05     2.72257e-07
       154     2.02674e-05     2.69802e-07
       155     2.01662e-05     2.67415e-07
       156     2.00680e-05     2.65094e-07
       157     1.99727e-05     2.62838e-07
       158     1.98800e-05     2.60646e-07
       159     1.97900e-05     2.58515e-07
       160     1.97025e-05     2.56445e-07
       161     1.96175e-05     2.54432e-07
       162     1.95347e-05     2.52474e-07
       163     1.94540e-05     2.50569e-07
       164     1.93754e-05     2.48713e-07
       165     1.92987e-05     2.46906e-07
       166     1.92238e-05     2.45144e-07
       167     1.91505e-05     2.43425e-07
       168     1.90788e-05     2.41746e-07
       169     1.90085e-05     2.40106e-07
       170     1.89395e-05     2.38501e-07
       171     1.88717e-05     2.36930e-07
       172     1.88049e-05     2.35389e-07
       173     1.87392e-05     2.33878e-07
       174     1.86743e-05     2.32395e-07
       175     1.86102e-05     2.30937e-07
       176     1.85469e-05     2.29502e-07
       177     1.84843e-05     2.28090e-07
       178     1.84222e-05     2.26697e-07
       179     1.83607e-05     2.25323e-07
       180     1.82995e-05     2.23964e-07
       181     1.82387e-05     2.22620e-07
       182     1.81781e-05     2.21289e-07
       183     1.81178e-05     2.19968e-07
       184     1.80575e-05     2.18656e-07
       185     1.79972e-05     2.17351e-07
       186     1.79369e-05     2.16053e-07
       187     1.78767e-05     2.14760e-07
       188     1.78164e-05     2.13473e-07
       189     1.77561e-05     2.12190e-07
       190     1.76957e-05     2.10911e-07
       191     1.76354e-05     2.09637e-07
       192     1.75749e-05     2.08366e-07
       193     1.75145e-05     2.07097e-07
       194     1.74539e-05     2.05831e-07
       195     1.73933e-05     2.04566e-07
       196     1.73327e-05     2.03303e-07
       197     1.72719e-05     2.02041e-07
       198     1.72111e-05     2.00779e-07
       199     1.71502e-05     1.99517e-07
       200     1.70891e-05     1.98254e-07
       201     1.70281e-05     1.96991e-07
       202     1.69670e-05     1.95729e-07
       203     1.69059e-05     1.94467e-07
       204     1.68448e-05     1.93207e-07
       205     1.67838e-05     1.91948e-07
       206     1.67229e-05     1.90691e-07
       207     1.66622e-05     1.89437e-07
       208     1.66016e-05     1.88186e-07
       209     1.65412e-05     1.86938e-07
       210     1.64811e-05     1.85693e-07
       211     1.64212e-05     1.84453e-07
       212     1.63616e-05     1.83218e-07
       213     1.63024e-05     1.81987e-07
       214     1.62435e-05     1.80762e-07
       215     1.61850e-05     1.79543e-07
       216     1.61269e-05     1.78330e-07
       217     1.60692e-05     1.77123e-07
       218     1.60120e-05     1.75924e-07
       219     1.59553e-05     1.74733e-07
       220     1.58991e-05     1.73549e-07
       221     1.58435e-05     1.72374e-07
       222     1.57883e-05     1.71207e-07
       223     1.57337e-05     1.70050e-07
       224     1.56797e-05     1.68902e-07
       225     1.56263e-05     1.67765e-07
       226     1.55735e-05     1.66638e-07
       227     1.55214e-05     1.65521e-07
       228     1.54699e-05     1.64416e-07
       229     1.54190e-05     1.63323e-07
       230     1.53689e-05     1.62242e-07
       231     1.53195e-05     1.61174e-07
       232     1.52708e-05     1.60118e-07
       233     1.52229e-05     1.59076e-07
       234     1.51757e-05     1.58047e-07
       235     1.51292e-05     1.57031e-07
       236     1.50835e-05     1.56029e-07
       237     1.50384e-05     1.55039e-07
       238     1.49941e-05     1.54062e-07
       239     1.49504e-05     1.53099e-07
       240     1.49074e-05     1.52148e-07
       241     1.48651e-05     1.51210e-07
       242     1.48234e-05     1.50285e-07
       243     1.47824e-05     1.49373e-07
       244     1.47420e-05     1.48473e-07
       245     1.47022e-05     1.47586e-07
       246     1.46631e-05     1.46712e-07
       247     1.46245e-05     1.45850e-07
       248     1.45866e-05     1.45001e-07
       249     1.45492e-05     1.44164e-07
       250     1.45124e-05     1.43340e-07
       251     1.44762e-05     1.42528e-07
       252     1.44405e-05     1.41728e-07
       253     1.44054e-05     1.40940e-07
       254     1.43708e-05     1.40163e-07
       255     1.43366e-05     1.39398e-07
       256     1.43030e-05     1.38644e-07
       257     1.42698e-05     1.37900e-07
       258     1.42370e-05     1.37167e-07
       259     1.42047e-05     1.36444e-07
       260     1.41728e-05     1.35731e-07
       261     1.41413e-05     1.35028e-07
       262     1.41102e-05     1.34334e-07
       263     1.40794e-05     1.33649e-07
       264     1.40489e-05     1.32973e-07
       265     1.40188e-05     1.32305e-07
       266     1.39890e-05     1.31645e-07
       267     1.39595e-05     1.30994e-07
       268     1.39303e-05     1.30350e-07
       269     1.39013e-05     1.29714e-07
       270     1.38726e-05     1.29085e-07
       271     1.38440e-05     1.28462e-07
       272     1.38157e-05     1.27846e-07
       273     1.37877e-05     1.27237e-07
       274     1.37598e-05     1.26635e-07
       275     1.37321e-05     1.26038e-07
       276     1.37046e-05     1.25448e-07
       277     1.36773e-05     1.24863e-07
       278     1.36502e-05     1.24284e-07
       279     1.36233e-05     1.23711e-07
       280     1.35966e-05     1.23144e-07
       281     1.35700e-05     1.22581e-07
       282     1.35436e-05     1.22024e-07
       283     1.35174e-05     1.21472e-07
       284     1.34913e-05     1.20925e-07
       285     1.34654e-05     1.20382e-07
       286     1.34396e-05     1.19845e-07
       287     1.34140e-05     1.19311e-07
       288     1.33885e-05     1.18782e-07
       289     1.33632e-05     1.18257e-07
       290     1.33380e-05     1.17735e-07
       291     1.33129e-05     1.17218e-07
       292     1.32879e-05     1.16704e-07
       293     1.32630e-05     1.16194e-07
       294     1.32383e-05     1.15688e-07
       295     1.32137e-05     1.15185e-07
       296     1.31892e-05     1.14685e-07
       297     1.31649e-05     1.14189e-07
       298     1.31407e-05     1.13696e-07
       299     1.31166e-05     1.13207e-07
       300     1.30926e-05     1.12720e-07
       301     1.30688e-05     1.12238e-07
       302     1.30451e-05     1.11758e-07
       303     1.30215e-05     1.11282e-07
       304     1.29981e-05     1.10809e-07
       305     1.29748e-05     1.10339e-07
       306     1.29517e-05     1.09872e-07
       307     1.29287e-05     1.09408e-07
       308     1.29058e-05     1.08947e-07
       309     1.28831e-05     1.08490e-07
       310     1.28605e-05     1.08035e-07
       311     1.28381e-05     1.07583e-07
       312     1.28159e-05     1.07135e-07
       313     1.27938e-05     1.06689e-07
       314     1.27718e-05     1.06246e-07
       315     1.27501e-05     1.05806e-07
       316     1.27284e-05     1.05368e-07
       317     1.27070e-05     1.04934e-07
       318     1.26857e-05     1.04502e-07
       319     1.26645e-05     1.04073e-07
       320     1.26435e-05     1.03647e-07
       321     1.26227e-05     1.03224e-07
       322     1.26020e-05     1.02803e-07
       323     1.25815e-05     1.02385e-07
       324     1.25611e-05     1.01970e-07
       325     1.25409e-05     1.01558e-07
       326     1.25208e-05     1.01148e-07
       327     1.25009e-05     1.00741e-07
       328     1.24811e-05     1.00337e-07
       329     1.24615e-05     9.99356e-08
       330     1.24421e-05     9.95369e-08
       331     1.24228e-05     9.91408e-08
       332     1.24036e-05     9.87474e-08
       333     1.23846e-05     9.83567e-08
       334     1.23658e-05     9.79687e-08
       335     1.23471e-05     9.75833e-08
       336     1.23286e-05     9.72006e-08
       337     1.23102e-05     9.68205e-08
       338     1.22919e-05     9.64431e-08
       339     1.22738e-05     9.60683e-08
       340     1.22559e-05     9.56962e-08
       341     1.22381e-05     9.53266e-08
       342     1.22205e-05     9.49597e-08
       343     1.22030e-05     9.45954e-08
       344     1.21856e-05     9.42337e-08
       345     1.21684e-05     9.38747e-08
       346     1.21513e-05     9.35182e-08
       347     1.21344e-05     9.31643e-08
       348     1.21176e-05     9.28130e-08
       349     1.21009e-05     9.24644e-08
       350     1.20844e-05     9.21183e-08
       351     1.20680e-05     9.17748e-08
       352     1.20517e-05     9.14339e-08
       353     1.20355e-05     9.10956e-08
       354     1.20195e-05     9.07599e-08
       355     1.20037e-05     9.04267e-08
       356     1.19879e-05     9.00961e-08
       357     1.19723e-05     8.97682e-08
       358     1.19567e-05     8.94427e-08
       359     1.19413e-05     8.91199e-08
       360     1.19261e-05     8.87996e-08
       361     1.19109e-05     8.84819e-08
       362     1.18959e-05     8.81667e-08
       363     1.18809e-05     8.78541e-08
       364     1.18661e-05     8.75441e-08
       365     1.18514e-05     8.72366e-08
       366     1.18368e-05     8.69316e-08
       367     1.18223e-05     8.66292e-08
       368     1.18079e-05     8.63294e-08
       369     1.17937e-05     8.60320e-08
       370     1.17795e-05     8.57372e-08
       371     1.17654e-05     8.54448e-08
       372     1.17514e-05     8.51549e-08
       373     1.17376e-05     8.48673e-08
       374     1.17238e-05     8.45822e-08
       375     1.17101e-05     8.42995e-08
       376     1.16966e-05     8.40191e-08
       377     1.16831e-05     8.37410e-08
       378     1.16697e-05     8.34653e-08
       379     1.16564e-05     8.31918e-08
       380     1.16432e-05     8.29205e-08
       381     1.16301e-05     8.26515e-08
       382     1.16171e-05     8.23847e-08
       383     1.16042e-05     8.21201e-08
       384     1.15914e-05     8.18576e-08
       385     1.15786e-05     8.15972e-08
       386     1.15660e-05     8.13390e-08
       387     1.15534e-05     8.10828e-08
       388     1.15409e-05     8.08287e-08
       389     1.15285e-05     8.05766e-08
       390     1.15162e-05     8.03265e-08
       391     1.15040e-05     8.00784e-08
       392     1.14918e-05     7.98323e-08
       393     1.14797e-05     7.95881e-08
       394     1.14677e-05     7.93458e-08
       395     1.14558e-05     7.91054e-08
       396     1.14439e-05     7.88668e-08
       397     1.14322e-05     7.86301e-08
       398     1.14205e-05     7.83952e-08
       399     1.14088e-05     7.81621e-08
       400     1.13973e-05     7.79307e-08
       401     1.13858e-05     7.77011e-08
       402     1.13744e-05     7.74732e-08
       403     1.13631e-05     7.72469e-08
       404     1.13518e-05     7.70223e-08
       405     1.13406e-05     7.67994e-08
       406     1.13295e-05     7.65780e-08
       407     1.13184e-05     7.63582e-08
       408     1.13074e-05     7.61399e-08
       409     1.12965e-05     7.59232e-08
       410     1.12856e-05     7.57080e-08
       411     1.12748e-05     7.54942e-08
       412     1.12641e-05     7.52819e-08
       413     1.12534e-05     7.50710e-08
       414     1.12428e-05     7.48614e-08
       415     1.12323e-05     7.46533e-08
       416     1.12218e-05     7.44465e-08
       417     1.12114e-05     7.42410e-08
       418     1.12011e-05     7.40367e-08
       419     1.11908e-05     7.38338e-08
       420     1.11805e-05     7.36320e-08
       421     1.11703e-05     7.34315e-08
       422     1.11602e-05     7.32321e-08
       423     1.11502e-05     7.30339e-08
       424     1.11402e-05     7.28368e-08
       425     1.11302e-05     7.26408e-08
       426     1.11203e-05     7.24459e-08
       427     1.11105e-05     7.22521e-08
       428     1.11007e-05     7.20592e-08
       429     1.10910e-05     7.18674e-08
       430     1.10813e-05     7.16765e-08
       431     1.10717e-05     7.14867e-08
       432     1.10621e-05     7.12979e-08
       433     1.10526e-05     7.11100e-08
       434     1.10432e-05     7.09231e-08
       435     1.10337e-05     7.07373e-08
       436     1.10244e-05     7.05524e-08
       437     1.10151e-05     7.03685e-08
       438     1.10058e-05     7.01856e-08
       439     1.09966e-05     7.00036e-08
       440     1.09875e-05     6.98227e-08
       441     1.09784e-05     6.96427e-08
       442     1.09694e-05     6.94637e-08
       443     1.09604e-05     6.92857e-08
       444     1.09514e-05     6.91087e-08
       445     1.09425e-05     6.89326e-08
       446     1.09337e-05     6.87575e-08
       447     1.09249e-05     6.85834e-08
       448     1.09162e-05     6.84103e-08
       449     1.09075e-05     6.82381e-08
       450     1.08988e-05     6.80669e-08
       451     1.08902e-05     6.78967e-08
       452     1.08817e-05     6.77274e-08
       453     1.08732e-05     6.75590e-08
       454     1.08648e-05     6.73917e-08
       455     1.08564e-05     6.72253e-08
       456     1.08480e-05     6.70598e-08
       457     1.08397e-05     6.68954e-08
       458     1.08315e-05     6.67318e-08
       459     1.08233e-05     6.65692e-08
       460     1.08151e-05     6.64076e-08
       461     1.08070e-05     6.62469e-08
       462     1.07990e-05     6.60872e-08
       463     1.07910e-05     6.59284e-08
       464     1.07830e-05     6.57705e-08
       465     1.07751e-05     6.56136e-08
       466     1.07672e-05     6.54576e-08
       467     1.07594e-05     6.53026e-08
       468     1.07517e-05     6.51485e-08
       469     1.07439e-05     6.49953e-08
       470     1.07362e-05     6.48430e-08
       471     1.07286e-05     6.46916e-08
       472     1.07210e-05     6.45411e-08
       473     1.07135e-05     6.43915e-08
       474     1.07060e-05     6.42428e-08
       475     1.06985e-05     6.40951e-08
       476     1.06911e-05     6.39482e-08
       477     1.06837e-05     6.38021e-08
       478     1.06764e-05     6.36570e-08
       479     1.06691e-05     6.35128e-08
       480     1.06618e-05     6.33694e-08
       481     1.06546e-05     6.32269e-08
       482     1.06474e-05     6.30852e-08
       483     1.06403e-05     6.29444e-08
       484     1.06332e-05     6.28045e-08
       485     1.06262e-05     6.26654e-08
       486     1.06192e-05     6.25271e-08
       487     1.06122e-05     6.23897e-08
       488     1.06053e-05     6.22532e-08
       489     1.05984e-05     6.21174e-08
       490     1.05915e-05     6.19825e-08
       491     1.05847e-05     6.18484e-08
       492     1.05779e-05     6.17152e-08
       493     1.05712e-05     6.15827e-08
       494     1.05645e-05     6.14511e-08
       495     1.05578e-05     6.13202e-08
       496     1.05512e-05     6.11902e-08
       497     1.05446e-05     6.10610e-08
       498     1.05380e-05     6.09325e-08
       499     1.05315e-05     6.08049e-08
       500     1.05250e-05     6.06780e-08
       501     1.05186e-05     6.05519e-08
       502     1.05121e-05     6.04266e-08
       503     1.05058e-05     6.03021e-08
       504     1.04994e-05     6.01782e-08
       505     1.04931e-05     6.00552e-08
       506     1.04868e-05     5.99329e-08
       507     1.04806e-05     5.98113e-08
       508     1.04743e-05     5.96904e-08
       509     1.04681e-05     5.95703e-08
       510     1.04620e-05     5.94508e-08
       511     1.04559e-05     5.93321e-08
       512     1.04498e-05     5.92140e-08
       513     1.04437e-05     5.90967e-08
       514     1.04377e-05     5.89800e-08
       515     1.04317e-05     5.88640e-08
       516     1.04257e-05     5.87486e-08
       517     1.04198e-05     5.86340e-08
       518     1.04139e-05     5.85199e-08
       519     1.04080e-05     5.84065e-08
       520     1.04022e-05     5.82938e-08
       521     1.03964e-05     5.81816e-08
       522     1.03906e-05     5.80701e-08
       523     1.03848e-05     5.79592e-08
       524     1.03791e-05     5.78489e-08
       525     1.03734e-05     5.77392e-08
       526     1.03677e-05     5.76301e-08
       527     1.03621e-05     5.75216e-08
       528     1.03565e-05     5.74136e-08
       529     1.03509e-05     5.73062e-08
       530     1.03453e-05     5.71994e-08
       531     1.03398e-05     5.70931e-08
       532     1.03343e-05     5.69874e-08
       533     1.03288e-05     5.68822e-08
       534     1.03233e-05     5.67775e-08
       535     1.03179e-05     5.66734e-08
       536     1.03125e-05     5.65697e-08
       537     1.03071e-05     5.64666e-08
       538     1.03018e-05     5.63640e-08
       539     1.02965e-05     5.62619e-08
       540     1.02912e-05     5.61602e-08
       541     1.02859e-05     5.60591e-08
       542     1.02806e-05     5.59584e-08
       543     1.02754e-05     5.58582e-08
       544     1.02702e-05     5.57585e-08
       545     1.02650e-05     5.56593e-08
       546     1.02599e-05     5.55605e-08
       547     1.02548e-05     5.54622e-08
       548     1.02496e-05     5.53644e-08
       549     1.02446e-05     5.52671e-08
       550     1.02395e-05     5.51702e-08
       551     1.02345e-05     5.50738e-08
       552     1.02295e-05     5.49779e-08
       553     1.02245e-05     5.48824e-08
       554     1.02195e-05     5.47874e-08
       555     1.02146e-05     5.46928e-08
       556     1.02097e-05     5.45987e-08
       557     1.02048e-05     5.45050e-08
       558     1.01999e-05     5.44118e-08
       559     1.01951e-05     5.43191e-08
       560     1.01902e-05     5.42267e-08
       561     1.01854e-05     5.41349e-08
       562     1.01807e-05     5.40434e-08
       563     1.01759e-05     5.39525e-08
       564     1.01712e-05     5.38619e-08
       565     1.01664e-05     5.37718e-08
       566     1.01618e-05     5.36821e-08
       567     1.01571e-05     5.35928e-08
       568     1.01524e-05     5.35040e-08
       569     1.01478e-05     5.34156e-08
       570     1.01432e-05     5.33277e-08
       571     1.01386e-05     5.32401e-08
       572     1.01341e-05     5.31530e-08
       573     1.01295e-05     5.30663e-08
       574     1.01250e-05     5.29800e-08
       575     1.01205e-05     5.28941e-08
       576     1.01160e-05     5.28086e-08
       577     1.01116e-05     5.27236e-08
       578     1.01071e-05     5.26389e-08
       579     1.01027e-05     5.25547e-08
       580     1.00983e-05     5.24708e-08
       581     1.00939e-05     5.23874e-08
       582     1.00896e-05     5.23044e-08
       583     1.00853e-05     5.22217e-08
       584     1.00809e-05     5.21395e-08
       585     1.00766e-05     5.20576e-08
       586     1.00724e-05     5.19761e-08
       587     1.00681e-05     5.18951e-08
       588     1.00639e-05     5.18144e-08
       589     1.00597e-05     5.17341e-08
       590     1.00555e-05     5.16542e-08
       591     1.00513e-05     5.15746e-08
       592     1.00471e-05     5.14954e-08
       593     1.00430e-05     5.14167e-08
       594     1.00388e-05     5.13382e-08
       595     1.00347e-05     5.12602e-08
       596     1.00307e-05     5.11825e-08
       597     1.00266e-05     5.11052e-08
       598     1.00225e-05     5.10283e-08
       599     1.00185e-05     5.09517e-08
       600     1.00145e-05     5.08755e-08
       601     1.00105e-05     5.07996e-08
       602     1.00065e-05     5.07241e-08
       603     1.00026e-05     5.06489e-08
       604     9.99861e-06     5.05741e-08
       605     9.99469e-06     5.04997e-08
       606     9.99078e-06     5.04256e-08
       607     9.98689e-06     5.03518e-08
       608     9.98301e-06     5.02784e-08
       609     9.97916e-06     5.02053e-08
       610     9.97532e-06     5.01326e-08
       611     9.97149e-06     5.00602e-08
       612     9.96769e-06     4.99881e-08
       613     9.96390e-06     4.99164e-08
       614     9.96012e-06     4.98450e-08
       615     9.95636e-06     4.97739e-08
       616     9.95262e-06     4.97031e-08
       617     9.94890e-06     4.96327e-08
       618     9.94519e-06     4.95626e-08
       619     9.94149e-06     4.94928e-08
       620     9.93782e-06     4.94233e-08
       621     9.93415e-06     4.93542e-08
       622     9.93051e-06     4.92853e-08
       623     9.92688e-06     4.92168e-08
       624     9.92326e-06     4.91486e-08
       625     9.91966e-06     4.90807e-08
       626     9.91607e-06     4.90131e-08
       627     9.91250e-06     4.89457e-08
       628     9.90894e-06     4.88787e-08
       629     9.90540e-06     4.88120e-08
       630     9.90187e-06     4.87456e-08
       631     9.89836e-06     4.86795e-08
       632     9.89486e-06     4.86136e-08
       633     9.89138e-06     4.85481e-08
       634     9.88791e-06     4.84828e-08
       635     9.88445e-06     4.84179e-08
       636     9.88101e-06     4.83532e-08
       637     9.87759e-06     4.82888e-08
       638     9.87417e-06     4.82247e-08
       639     9.87077e-06     4.81609e-08
       640     9.86739e-06     4.80973e-08
       641     9.86402e-06     4.80340e-08
       642     9.86066e-06     4.79710e-08
       643     9.85731e-06     4.79083e-08
       644     9.85398e-06     4.78458e-08
       645     9.85067e-06     4.77836e-08
       646     9.84736e-06     4.77217e-08
       647     9.84407e-06     4.76601e-08
       648     9.84079e-06     4.75987e-08
       649     9.83753e-06     4.75375e-08
       650     9.83428e-06     4.74767e-08
       651     9.83104e-06     4.74161e-08
       652     9.82782e-06     4.73557e-08
       653     9.82461e-06     4.72956e-08
       654     9.82141e-06     4.72358e-08
       655     9.81822e-06     4.71762e-08
       656     9.81505e-06     4.71168e-08
       657     9.81189e-06     4.70577e-08
       658     9.80874e-06     4.69989e-08
       659     9.80560e-06     4.69403e-08
       660     9.80248e-06     4.68820e-08
       661     9.79937e-06     4.68238e-08
       662     9.79627e-06     4.67660e-08
       663     9.79318e-06     4.67083e-08
       664     9.79011e-06     4.66509e-08
       665     9.78704e-06     4.65938e-08
       666     9.78399e-06     4.65368e-08
       667     9.78096e-06     4.64801e-08
       668     9.77793e-06     4.64237e-08
       669     9.77491e-06     4.63674e-08
       670     9.77191e-06     4.63114e-08
       671     9.76892e-06     4.62556e-08
       672     9.76594e-06     4.62001e-08
       673     9.76297e-06     4.61447e-08
       674     9.76001e-06     4.60896e-08
       675     9.75707e-06     4.60347e-08
       676     9.75413e-06     4.59800e-08
       677     9.75121e-06     4.59255e-08
       678     9.74830e-06     4.58712e-08
       679     9.74539e-06     4.58172e-08
       680     9.74250e-06     4.57633e-08
       681     9.73962e-06     4.57097e-08
       682     9.73675e-06     4.56562e-08
       683     9.73390e-06     4.56030e-08
       684     9.73105e-06     4.55500e-08
       685     9.72821e-06     4.54971e-08
       686     9.72539e-06     4.54445e-08
       687     9.72257e-06     4.53921e-08
       688     9.71977e-06     4.53399e-08
       689     9.71697e-06     4.52879e-08
       690     9.71419e-06     4.52360e-08
       691     9.71141e-06     4.51844e-08
       692     9.70865e-06     4.51330e-08
       693     9.70589e-06     4.50817e-08
       694     9.70315e-06     4.50307e-08
       695     9.70042e-06     4.49798e-08
       696     9.69769e-06     4.49291e-08
       697     9.69498e-06     4.48787e-08
       698     9.69227e-06     4.48284e-08
       699     9.68958e-06     4.47783e-08
       700     9.68689e-06     4.47283e-08
       701     9.68422e-06     4.46786e-08
       702     9.68155e-06     4.46290e-08
       703     9.67890e-06     4.45797e-08
       704     9.67625e-06     4.45305e-08
       705     9.67361e-06     4.44814e-08
       706     9.67098e-06     4.44326e-08
       707     9.66836e-06     4.43839e-08
       708     9.66575e-06     4.43354e-08
       709     9.66315e-06     4.42871e-08
       710     9.66056e-06     4.42390e-08
       711     9.65798e-06     4.41910e-08
       712     9.65540e-06     4.41432e-08
       713     9.65284e-06     4.40956e-08
       714     9.65028e-06     4.40481e-08
       715     9.64773e-06     4.40008e-08
       716     9.64520e-06     4.39536e-08
       717     9.64266e-06     4.39067e-08
       718     9.64014e-06     4.38599e-08
       719     9.63763e-06     4.38132e-08
       720     9.63512e-06     4.37667e-08
       721     9.63263e-06     4.37204e-08
       722     9.63014e-06     4.36742e-08
       723     9.62766e-06     4.36282e-08
       724     9.62519e-06     4.35823e-08
       725     9.62272e-06     4.35366e-08
       726     9.62026e-06     4.34911e-08
       727     9.61782e-06     4.34457e-08
