# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
        77     4.06709e-05     6.28886e-07
        78     4.02251e-05     6.20089e-07
        79     3.97829e-05     6.11380e-07
        80     3.93440e-05     6.02752e-07
        81     3.89084e-05     5.94204e-07
        82     3.84759e-05     5.85735e-07
        83     3.80463e-05     5.77346e-07
        84     3.76198e-05     5.69036e-07
        85     3.71961e-05     5.60805e-07
        86     3.67753e-05     5.52653e-07
        87     3.63573e-05     5.44582e-07
        88     3.59423e-05     5.36596e-07
        89     3.55307e-05     5.28700e-07
        90     3.51224e-05     5.20897e-07
        91     3.47178e-05     5.13193e-07
        92     3.43171e-05     5.05591e-07
        93     3.39204e-05     4.98095e-07
        94     3.35280e-05     4.90710e-07
        95     3.31401e-05     4.83439e-07
        96     3.27569e-05     4.76286e-07
        97     3.23788e-05     4.69255e-07
        98     3.20060e-05     4.62349e-07
        99     3.16387e-05     4.55572e-07
       100     3.12772e-05     4.48928e-07
       101     3.09217e-05     4.42419e-07
       102     3.05722e-05     4.36046e-07
       103     3.02290e-05     4.29808e-07
       104     2.98920e-05     4.23706e-07
       105     2.95614e-05     4.17741e-07
       106     2.92373e-05     4.11913e-07
       107     2.89197e-05     4.06221e-07
       108     2.86089e-05     4.00665e-07
       109     2.83047e-05     3.95247e-07
       110     2.80073e-05     3.89962e-07
       111     2.77166e-05     3.84810e-07
       112     2.74326e-05     3.79788e-07
       113     2.71552e-05     3.74894e-07
       114     2.68846e-05     3.70126e-07
       115     2.66206e-05     3.65483e-07
       116     2.63632e-05     3.60961e-07
       117     2.61125e-05     3.56559e-07
       118     2.58683e-05     3.52274e-07
       119     2.56306e-05     3.48103e-07
       120     2.53991e-05     3.44042e-07
       121     2.51739e-05     3.40090e-07
       122     2.49546e-05     3.36242e-07
       123     2.47413e-05     3.32495e-07
       124     2.45338e-05     3.28847e-07
       125     2.43320e-05     3.25294e-07
       126     2.41358e-05     3.21832e-07
       127     2.39449e-05     3.18460e-07
       128     2.37593e-05     3.15174e-07
       129     2.35788e-05     3.11970e-07
       130     2.34032e-05     3.08845e-07
       131     2.32322e-05     3.05797e-07
       132     2.30658e-05     3.02821e-07
       133     2.29038e-05     2.99915e-07
       134     2.27459e-05     2.97076e-07
       135     2.25920e-05     2.94299e-07
       136     2.24420e-05     2.91583e-07
       137     2.22956e-05     2.88924e-07
       138     2.21527e-05     2.86320e-07
       139     2.20130e-05     2.83766e-07
       140     2.18764e-05     2.81261e-07
       141     2.17426e-05     2.78802e-07
       142     2.16115e-05     2.76385e-07
       143     2.14829e-05     2.74008e-07
       144     2.13565e-05     2.71668e-07
       145     2.12322e-05     2.69362e-07
       146     2.11098e-05     2.67087e-07
       147     2.09891e-05     2.64841e-07
       148     2.08699e-05     2.62621e-07
       149     2.07521e-05     2.60426e-07
       150     2.06357e-05     2.58254e-07
       151     2.05204e-05     2.56105e-07
       152     2.04062e-05     2.53977e-07
       153     2.02929e-05     2.51868e-07
       154     2.01805e-05     2.49777e-07
       155     2.00688e-05     2.47703e-07
       156     1.99577e-05     2.45644e-07
       157     1.98470e-05     2.43599e-07
       158     1.97367e-05     2.41566e-07
       159     1.96267e-05     2.39545e-07
       160     1.95169e-05     2.37535e-07
       161     1.94074e-05     2.35536e-07
       162     1.92981e-05     2.33550e-07
       163     1.91892e-05     2.31577e-07
       164     1.90806e-05     2.29616e-07
       165     1.89723e-05     2.27669e-07
       166     1.88644e-05     2.25735e-07
       167     1.87568e-05     2.23815e-07
       168     1.86496e-05     2.21909e-07
       169     1.85427e-05     2.20018e-07
       170     1.84363e-05     2.18142e-07
       171     1.83302e-05     2.16281e-07
       172     1.82246e-05     2.14437e-07
       173     1.81196e-05     2.12608e-07
       174     1.80151e-05     2.10798e-07
       175     1.79113e-05     2.09006e-07
       176     1.78082e-05     2.07233e-07
       177     1.77059e-05     2.05480e-07
       178     1.76045e-05     2.03748e-07
       179     1.75040e-05     2.02037e-07
       180     1.74046e-05     2.00348e-07
       181     1.73062e-05     1.98683e-07
       182     1.72090e-05     1.97042e-07
       183     1.71131e-05     1.95426e-07
       184     1.70184e-05     1.93835e-07
       185     1.69251e-05     1.92270e-07
       186     1.68331e-05     1.90732e-07
       187     1.67426e-05     1.89220e-07
       188     1.66535e-05     1.87735e-07
       189     1.65659e-05     1.86276e-07
       190     1.64797e-05     1.84844e-07
       191     1.63950e-05     1.83437e-07
       192     1.63117e-05     1.82057e-07
       193     1.62300e-05     1.80704e-07
       194     1.61498e-05     1.79376e-07
       195     1.60712e-05     1.78075e-07
       196     1.59941e-05     1.76800e-07
       197     1.59186e-05     1.75551e-07
       198     1.58446e-05     1.74328e-07
       199     1.57723e-05     1.73131e-07
       200     1.57016e-05     1.71960e-07
       201     1.56325e-05     1.70814e-07
       202     1.55649e-05     1.69693e-07
       203     1.54988e-05     1.68595e-07
       204     1.54340e-05     1.67520e-07
       205     1.53707e-05     1.66467e-07
       206     1.53087e-05     1.65435e-07
       207     1.52480e-05     1.64424e-07
       208     1.51885e-05     1.63432e-07
       209     1.51302e-05     1.62460e-07
       210     1.50730e-05     1.61506e-07
       211     1.50170e-05     1.60569e-07
       212     1.49620e-05     1.59648e-07
       213     1.49080e-05     1.58744e-07
       214     1.48549e-05     1.57855e-07
       215     1.48028e-05     1.56980e-07
       216     1.47515e-05     1.56119e-07
       217     1.47011e-05     1.55271e-07
       218     1.46514e-05     1.54435e-07
       219     1.46025e-05     1.53611e-07
       220     1.45542e-05     1.52799e-07
       221     1.45066e-05     1.51997e-07
       222     1.44596e-05     1.51205e-07
       223     1.44132e-05     1.50423e-07
       224     1.43673e-05     1.49650e-07
       225     1.43219e-05     1.48885e-07
       226     1.42769e-05     1.48129e-07
       227     1.42324e-05     1.47379e-07
       228     1.41881e-05     1.46636e-07
       229     1.41442e-05     1.45899e-07
       230     1.41006e-05     1.45167e-07
       231     1.40571e-05     1.44440e-07
       232     1.40139e-05     1.43718e-07
       233     1.39708e-05     1.42999e-07
       234     1.39279e-05     1.42285e-07
       235     1.38851e-05     1.41574e-07
       236     1.38425e-05     1.40868e-07
       237     1.38000e-05     1.40166e-07
       238     1.37578e-05     1.39467e-07
       239     1.37157e-05     1.38773e-07
       240     1.36737e-05     1.38084e-07
       241     1.36320e-05     1.37398e-07
       242     1.35904e-05     1.36717e-07
       243     1.35490e-05     1.36041e-07
       244     1.35078e-05     1.35369e-07
       245     1.34668e-05     1.34701e-07
       246     1.34260e-05     1.34038e-07
       247     1.33854e-05     1.33380e-07
       248     1.33450e-05     1.32727e-07
       249     1.33048e-05     1.32078e-07
       250     1.32647e-05     1.31434e-07
       251     1.32249e-05     1.30795e-07
       252     1.31854e-05     1.30161e-07
       253     1.31460e-05     1.29532e-07
       254     1.31069e-05     1.28908e-07
       255     1.30681e-05     1.28290e-07
       256     1.30295e-05     1.27678e-07
       257     1.29912e-05     1.27071e-07
       258     1.29532e-05     1.26470e-07
       259     1.29155e-05     1.25875e-07
       260     1.28781e-05     1.25287e-07
       261     1.28411e-05     1.24704e-07
       262     1.28044e-05     1.24129e-07
       263     1.27681e-05     1.23560e-07
       264     1.27322e-05     1.22997e-07
       265     1.26966e-05     1.22442e-07
       266     1.26615e-05     1.21894e-07
       267     1.26267e-05     1.21353e-07
       268     1.25924e-05     1.20819e-07
       269     1.25585e-05     1.20293e-07
       270     1.25251e-05     1.19774e-07
       271     1.24922e-05     1.19264e-07
       272     1.24597e-05     1.18761e-07
       273     1.24276e-05     1.18266e-07
       274     1.23960e-05     1.17778e-07
       275     1.23648e-05     1.17297e-07
       276     1.23341e-05     1.16824e-07
       277     1.23038e-05     1.16357e-07
       278     1.22739e-05     1.15898e-07
       279     1.22444e-05     1.15445e-07
       280     1.22153e-05     1.14999e-07
       281     1.21865e-05     1.14559e-07
       282     1.21582e-05     1.14126e-07
       283     1.21302e-05     1.13699e-07
       284     1.21026e-05     1.13278e-07
       285     1.20754e-05     1.12863e-07
       286     1.20485e-05     1.12453e-07
       287     1.20220e-05     1.12050e-07
       288     1.19958e-05     1.11651e-07
       289     1.19699e-05     1.11259e-07
       290     1.19443e-05     1.10871e-07
       291     1.19191e-05     1.10488e-07
       292     1.18942e-05     1.10111e-07
       293     1.18695e-05     1.09738e-07
       294     1.18452e-05     1.09370e-07
       295     1.18211e-05     1.09006e-07
       296     1.17973e-05     1.08647e-07
       297     1.17737e-05     1.08293e-07
       298     1.17505e-05     1.07942e-07
       299     1.17274e-05     1.07595e-07
       300     1.17046e-05     1.07253e-07
       301     1.16820e-05     1.06914e-07
       302     1.16597e-05     1.06579e-07
       303     1.16376e-05     1.06247e-07
       304     1.16156e-05     1.05919e-07
       305     1.15939e-05     1.05594e-07
       306     1.15723e-05     1.05272e-07
       307     1.15510e-05     1.04953e-07
       308     1.15298e-05     1.04637e-07
       309     1.15087e-05     1.04324e-07
       310     1.14879e-05     1.04014e-07
       311     1.14671e-05     1.03706e-07
       312     1.14465e-05     1.03400e-07
       313     1.14261e-05     1.03097e-07
       314     1.14057e-05     1.02795e-07
       315     1.13855e-05     1.02496e-07
       316     1.13654e-05     1.02199e-07
       317     1.13453e-05     1.01904e-07
       318     1.13254e-05     1.01610e-07
       319     1.13056e-05     1.01319e-07
       320     1.12859e-05     1.01029e-07
       321     1.12664e-05     1.00741e-07
       322     1.12469e-05     1.00456e-07
       323     1.12276e-05     1.00172e-07
       324     1.12083e-05     9.98907e-08
       325     1.11892e-05     9.96111e-08
       326     1.11702e-05     9.93336e-08
       327     1.11514e-05     9.90581e-08
       328     1.11326e-05     9.87848e-08
       329     1.11140e-05     9.85135e-08
       330     1.10955e-05     9.82443e-08
       331     1.10771e-05     9.79772e-08
       332     1.10588e-05     9.77123e-08
       333     1.10407e-05     9.74495e-08
       334     1.10227e-05     9.71888e-08
       335     1.10048e-05     9.69304e-08
       336     1.09871e-05     9.66741e-08
       337     1.09695e-05     9.64201e-08
       338     1.09520e-05     9.61682e-08
       339     1.09347e-05     9.59186e-08
       340     1.09175e-05     9.56713e-08
       341     1.09004e-05     9.54262e-08
       342     1.08835e-05     9.51833e-08
       343     1.08667e-05     9.49427e-08
       344     1.08500e-05     9.47042e-08
       345     1.08335e-05     9.44680e-08
       346     1.08171e-05     9.42340e-08
       347     1.08009e-05     9.40021e-08
       348     1.07848e-05     9.37724e-08
       349     1.07688e-05     9.35448e-08
       350     1.07529e-05     9.33193e-08
       351     1.07372e-05     9.30960e-08
       352     1.07216e-05     9.28747e-08
       353     1.07061e-05     9.26555e-08
       354     1.06908e-05     9.24383e-08
       355     1.06756e-05     9.22232e-08
       356     1.06605e-05     9.20101e-08
       357     1.06456e-05     9.17990e-08
       358     1.06308e-05     9.15899e-08
       359     1.06161e-05     9.13828e-08
       360     1.06015e-05     9.11777e-08
       361     1.05871e-05     9.09745e-08
       362     1.05728e-05     9.07732e-08
       363     1.05586e-05     9.05739e-08
       364     1.05446e-05     9.03764e-08
       365     1.05306e-05     9.01809e-08
       366     1.05168e-05     8.99872e-08
       367     1.05032e-05     8.97953e-08
       368     1.04896e-05     8.96053e-08
       369     1.04762e-05     8.94171e-08
       370     1.04628e-05     8.92306e-08
       371     1.04496e-05     8.90459e-08
       372     1.04366e-05     8.88629e-08
       373     1.04236e-05     8.86814e-08
       374     1.04107e-05     8.85016e-08
       375     1.03980e-05     8.83234e-08
       376     1.03853e-05     8.81467e-08
       377     1.03728e-05     8.79715e-08
       378     1.03603e-05     8.77977e-08
       379     1.03480e-05     8.76253e-08
       380     1.03357e-05     8.74543e-08
       381     1.03236e-05     8.72846e-08
       382     1.03115e-05     8.71163e-08
       383     1.02996e-05     8.69491e-08
       384     1.02877e-05     8.67832e-08
       385     1.02759e-05     8.66185e-08
       386     1.02642e-05     8.64549e-08
       387     1.02526e-05     8.62924e-08
       388     1.02410e-05     8.61310e-08
       389     1.02296e-05     8.59706e-08
       390     1.02182e-05     8.58112e-08
       391     1.02069e-05     8.56527e-08
       392     1.01956e-05     8.54951e-08
       393     1.01845e-05     8.53384e-08
       394     1.01734e-05     8.51825e-08
       395     1.01623e-05     8.50274e-08
       396     1.01513e-05     8.48731e-08
       397     1.01404e-05     8.47194e-08
       398     1.01296e-05     8.45665e-08
       399     1.01188e-05     8.44142e-08
       400     1.01081e-05     8.42627e-08
       401     1.00974e-05     8.41118e-08
       402     1.00868e-05     8.39615e-08
       403     1.00762e-05     8.38119e-08
       404     1.00657e-05     8.36630e-08
       405     1.00553e-05     8.35147e-08
       406     1.00449e-05     8.33670e-08
       407     1.00346e-05     8.32200e-08
       408     1.00244e-05     8.30735e-08
       409     1.00142e-05     8.29277e-08
       410     1.00040e-05     8.27824e-08
       411     9.99396e-06     8.26378e-08
       412     9.98393e-06     8.24937e-08
       413     9.97397e-06     8.23502e-08
       414     9.96405e-06     8.22072e-08
       415     9.95420e-06     8.20648e-08
       416     9.94440e-06     8.19230e-08
       417     9.93466e-06     8.17816e-08
       418     9.92497e-06     8.16408e-08
       419     9.91534e-06     8.15006e-08
       420     9.90577e-06     8.13608e-08
       421     9.89625e-06     8.12215e-08
       422     9.88678e-06     8.10828e-08
       423     9.87737e-06     8.09445e-08
       424     9.86802e-06     8.08067e-08
       425     9.85871e-06     8.06693e-08
       426     9.84946e-06     8.05325e-08
       427     9.84027e-06     8.03960e-08
       428     9.83113e-06     8.02601e-08
       429     9.82204e-06     8.01245e-08
       430     9.81300e-06     7.99894e-08
       431     9.80402e-06     7.98546e-08
       432     9.79508e-06     7.97203e-08
       433     9.78620e-06     7.95863e-08
       434     9.77736e-06     7.94527e-08
       435     9.76858e-06     7.93194e-08
       436     9.75984e-06     7.91864e-08
       437     9.75115e-06     7.90538e-08
       438     9.74251e-06     7.89214e-08
       439     9.73392e-06     7.87893e-08
       440     9.72537e-06     7.86575e-08
       441     9.71686e-06     7.85259e-08
       442     9.70840e-06     7.83946e-08
       443     9.69999e-06     7.82635e-08
       444     9.69162e-06     7.81325e-08
       445     9.68329e-06     7.80018e-08
       446     9.67500e-06     7.78712e-08
       447     9.66676e-06     7.77408e-08
       448     9.65855e-06     7.76105e-08
       449     9.65039e-06     7.74804e-08
       450     9.64226e-06     7.73503e-08
       451     9.63417e-06     7.72204e-08
       452     9.62613e-06     7.70905e-08
       453     9.61812e-06     7.69607e-08
       454     9.61014e-06     7.68309e-08
       455     9.60221e-06     7.67012e-08
       456     9.59430e-06     7.65715e-08
       457     9.58644e-06     7.64417e-08
       458     9.57861e-06     7.63120e-08
       459     9.57081e-06     7.61822e-08
       460     9.56304e-06     7.60524e-08
       461     9.55531e-06     7.59225e-08
       462     9.54761e-06     7.57926e-08
       463     9.53994e-06     7.56625e-08
       464     9.53230e-06     7.55323e-08
       465     9.52469e-06     7.54021e-08
       466     9.51712e-06     7.52716e-08
       467     9.50957e-06     7.51411e-08
       468     9.50204e-06     7.50104e-08
       469     9.49455e-06     7.48795e-08
       470     9.48709e-06     7.47484e-08
       471     9.47965e-06     7.46171e-08
       472     9.47224e-06     7.44855e-08
       473     9.46485e-06     7.43538e-08
       474     9.45749e-06     7.42218e-08
       475     9.45016e-06     7.40895e-08
       476     9.44285e-06     7.39570e-08
       477     9.43556e-06     7.38242e-08
       478     9.42830e-06     7.36910e-08
       479     9.42106e-06     7.35576e-08
       480     9.41385e-06     7.34238e-08
       481     9.40665e-06     7.32897e-08
       482     9.39948e-06     7.31552e-08
       483     9.39233e-06     7.30204e-08
       484     9.38520e-06     7.28852e-08
       485     9.37809e-06     7.27495e-08
       486     9.37099e-06     7.26135e-08
       487     9.36392e-06     7.24770e-08
       488     9.35687e-06     7.23401e-08
       489     9.34983e-06     7.22027e-08
       490     9.34281e-06     7.20648e-08
       491     9.33581e-06     7.19265e-08
       492     9.32882e-06     7.17877e-08
       493     9.32185e-06     7.16483e-08
       494     9.31490e-06     7.15085e-08
       495     9.30796e-06     7.13681e-08
       496     9.30103e-06     7.12271e-08
       497     9.29412e-06     7.10856e-08
       498     9.28722e-06     7.09434e-08
       499     9.28033e-06     7.08007e-08
       500     9.27346e-06     7.06574e-08
       501     9.26660e-06     7.05135e-08
       502     9.25975e-06     7.03689e-08
       503     9.25291e-06     7.02237e-08
       504     9.24608e-06     7.00778e-08
       505     9.23926e-06     6.99312e-08
       506     9.23245e-06     6.97840e-08
       507     9.22566e-06     6.96361e-08
       508     9.21887e-06     6.94874e-08
       509     9.21209e-06     6.93381e-08
       510     9.20531e-06     6.91880e-08
       511     9.19855e-06     6.90372e-08
       512     9.19179e-06     6.88856e-08
       513     9.18505e-06     6.87333e-08
       514     9.17830e-06     6.85802e-08
       515     9.17157e-06     6.84263e-08
       516     9.16484e-06     6.82716e-08
       517     9.15811e-06     6.81160e-08
       518     9.15140e-06     6.79597e-08
       519     9.14468e-06     6.78025e-08
       520     9.13797e-06     6.76445e-08
       521     9.13127e-06     6.74856e-08
       522     9.12457e-06     6.73258e-08
       523     9.11787e-06     6.71651e-08
       524     9.11117e-06     6.70036e-08
       525     9.10448e-06     6.68411e-08
       526     9.09779e-06     6.66777e-08
       527     9.09110e-06     6.65134e-08
       528     9.08442e-06     6.63481e-08
       529     9.07773e-06     6.61819e-08
       530     9.07105e-06     6.60147e-08
       531     9.06436e-06     6.58465e-08
       532     9.05767e-06     6.56774e-08
       533     9.05099e-06     6.55072e-08
       534     9.04430e-06     6.53360e-08
       535     9.03761e-06     6.51638e-08
       536     9.03092e-06     6.49905e-08
       537     9.02423e-06     6.48162e-08
       538     9.01754e-06     6.46408e-08
       539     9.01084e-06     6.44643e-08
       540     9.00414e-06     6.42868e-08
       541     8.99744e-06     6.41081e-08
       542     8.99073e-06     6.39284e-08
       543     8.98402e-06     6.37475e-08
       544     8.97730e-06     6.35654e-08
       545     8.97058e-06     6.33822e-08
       546     8.96385e-06     6.31979e-08
       547     8.95712e-06     6.30123e-08
       548     8.95037e-06     6.28256e-08
       549     8.94363e-06     6.26376e-08
       550     8.93687e-06     6.24485e-08
       551     8.93011e-06     6.22581e-08
       552     8.92334e-06     6.20665e-08
       553     8.91656e-06     6.18736e-08
       554     8.90978e-06     6.16795e-08
       555     8.90298e-06     6.14840e-08
       556     8.89617e-06     6.12873e-08
       557     8.88936e-06     6.10893e-08
       558     8.88253e-06     6.08900e-08
       559     8.87570e-06     6.06893e-08
       560     8.86885e-06     6.04873e-08
       561     8.86199e-06     6.02839e-08
       562     8.85512e-06     6.00792e-08
       563     8.84824e-06     5.98731e-08
       564     8.84134e-06     5.96656e-08
       565     8.83443e-06     5.94567e-08
       566     8.82751e-06     5.92464e-08
       567     8.82058e-06     5.90346e-08
       568     8.81363e-06     5.88214e-08
       569     8.80666e-06     5.86068e-08
       570     8.79968e-06     5.83906e-08
       571     8.79269e-06     5.81730e-08
       572     8.78568e-06     5.79539e-08
       573     8.77865e-06     5.77333e-08
       574     8.77161e-06     5.75112e-08
       575     8.76455e-06     5.72876e-08
       576     8.75747e-06     5.70624e-08
       577     8.75038e-06     5.68356e-08
       578     8.74326e-06     5.66073e-08
       579     8.73613e-06     5.63774e-08
       580     8.72898e-06     5.61459e-08
       581     8.72181e-06     5.59128e-08
       582     8.71462e-06     5.56781e-08
       583     8.70741e-06     5.54417e-08
       584     8.70018e-06     5.52037e-08
       585     8.69293e-06     5.49640e-08
       586     8.68566e-06     5.47227e-08
       587     8.67837e-06     5.44797e-08
       588     8.67106e-06     5.42350e-08
       589     8.66372e-06     5.39886e-08
       590     8.65636e-06     5.37405e-08
       591     8.64898e-06     5.34907e-08
       592     8.64157e-06     5.32391e-08
       593     8.63414e-06     5.29857e-08
       594     8.62669e-06     5.27306e-08
       595     8.61922e-06     5.24737e-08
       596     8.61172e-06     5.22150e-08
       597     8.60419e-06     5.19545e-08
       598     8.59664e-06     5.16922e-08
       599     8.58906e-06     5.14281e-08
       600     8.58146e-06     5.11621e-08
       601     8.57383e-06     5.08943e-08
       602     8.56617e-06     5.06246e-08
       603     8.55849e-06     5.03531e-08
       604     8.55078e-06     5.00796e-08
       605     8.54304e-06     4.98042e-08
       606     8.53528e-06     4.95270e-08
       607     8.52748e-06     4.92478e-08
       608     8.51966e-06     4.89666e-08
       609     8.51181e-06     4.86835e-08
       610     8.50393e-06     4.83985e-08
       611     8.49602e-06     4.81115e-08
       612     8.48807e-06     4.78225e-08
       613     8.48010e-06     4.75314e-08
       614     8.47210e-06     4.72384e-08
       615     8.46407e-06     4.69434e-08
       616     8.45600e-06     4.66463e-08
       617     8.44790e-06     4.63471e-08
       618     8.43977e-06     4.60459e-08
       619     8.43161e-06     4.57427e-08
       620     8.42341e-06     4.54373e-08
       621     8.41519e-06     4.51298e-08
       622     8.40692e-06     4.48203e-08
       623     8.39863e-06     4.45086e-08
       624     8.39030e-06     4.41947e-08
       625     8.38193e-06     4.38788e-08
       626     8.37353e-06     4.35606e-08
       627     8.36509e-06     4.32403e-08
       628     8.35662e-06     4.29178e-08
       629     8.34811e-06     4.25931e-08
       630     8.33957e-06     4.22662e-08
       631     8.33099e-06     4.19371e-08
       632     8.32237e-06     4.16058e-08
       633     8.31371e-06     4.12722e-08
       634     8.30502e-06     4.09363e-08
       635     8.29629e-06     4.05982e-08
       636     8.28751e-06     4.02577e-08
       637     8.27871e-06     3.99150e-08
       638     8.26986e-06     3.95700e-08
       639     8.26097e-06     3.92226e-08
       640     8.25204e-06     3.88729e-08
       641     8.24307e-06     3.85209e-08
       642     8.23406e-06     3.81664e-08
       643     8.22501e-06     3.78096e-08
       644     8.21592e-06     3.74505e-08
       645     8.20678e-06     3.70889e-08
       646     8.19760e-06     3.67249e-08
       647     8.18839e-06     3.63584e-08
       648     8.17912e-06     3.59896e-08
       649     8.16982e-06     3.56183e-08
       650     8.16047e-06     3.52445e-08
       651     8.15108e-06     3.48682e-08
       652     8.14164e-06     3.44895e-08
       653     8.13216e-06     3.41082e-08
       654     8.12263e-06     3.37244e-08
       655     8.11306e-06     3.33381e-08
       656     8.10344e-06     3.29492e-08
       657     8.09378e-06     3.25578e-08
       658     8.08407e-06     3.21639e-08
       659     8.07431e-06     3.17673e-08
       660     8.06451e-06     3.13681e-08
       661     8.05466e-06     3.09664e-08
       662     8.04476e-06     3.05620e-08
       663     8.03481e-06     3.01550e-08
       664     8.02481e-06     2.97453e-08
       665     8.01477e-06     2.93330e-08
       666     8.00468e-06     2.89180e-08
       667     7.99453e-06     2.85003e-08
       668     7.98434e-06     2.80800e-08
       669     7.97410e-06     2.76569e-08
       670     7.96380e-06     2.72311e-08
       671     7.95346e-06     2.68025e-08
       672     7.94306e-06     2.63713e-08
       673     7.93261e-06     2.59372e-08
       674     7.92211e-06     2.55004e-08
       675     7.91156e-06     2.50608e-08
       676     7.90095e-06     2.46184e-08
       677     7.89029e-06     2.41731e-08
       678     7.87958e-06     2.37251e-08
       679     7.86881e-06     2.32742e-08
       680     7.85799e-06     2.28205e-08
       681     7.84712e-06     2.23639e-08
       682     7.83619e-06     2.19044e-08
       683     7.82520e-06     2.14420e-08
       684     7.81416e-06     2.09768e-08
       685     7.80307e-06     2.05086e-08
       686     7.79191e-06     2.00375e-08
       687     7.78070e-06     1.95634e-08
       688     7.76944e-06     1.90864e-08
       689     7.75811e-06     1.86064e-08
       690     7.74673e-06     1.81235e-08
       691     7.73529e-06     1.76376e-08
       692     7.72379e-06     1.71486e-08
       693     7.71224e-06     1.66567e-08
       694     7.70062e-06     1.61617e-08
       695     7.68895e-06     1.56636e-08
       696     7.67721e-06     1.51625e-08
       697     7.66542e-06     1.46584e-08
       698     7.65356e-06     1.41512e-08
       699     7.64164e-06     1.36408e-08
       700     7.62966e-06     1.31274e-08
       701     7.61762e-06     1.26108e-08
       702     7.60552e-06     1.20911e-08
       703     7.59336e-06     1.15683e-08
       704     7.58113e-06     1.10423e-08
       705     7.56884e-06     1.05131e-08
       706     7.55649e-06     9.98080e-09
       707     7.54407e-06     9.44526e-09
       708     7.53159e-06     8.90651e-09
       709     7.51905e-06     8.36454e-09
       710     7.50644e-06     7.81933e-09
       711     7.49376e-06     7.27088e-09
       712     7.48102e-06     6.71916e-09
       713     7.46821e-06     6.16418e-09
       714     7.45534e-06     5.60591e-09
       715     7.44240e-06     5.04434e-09
       716     7.42939e-06     4.47946e-09
       717     7.41632e-06     3.91125e-09
       718     7.40318e-06     3.33971e-09
       719     7.38997e-06     2.76482e-09
       720     7.37669e-06     2.18656e-09
       721     7.36335e-06     1.60494e-09
       722     7.34993e-06     1.01992e-09
       723     7.33645e-06     1.00000e-09
       724     7.32289e-06     1.00000e-09
       725     7.30927e-06     1.00000e-09
       726     7.29558e-06     1.00000e-09
       727     7.28181e-06     1.00000e-09
