# Best-fit model.
# Fit done at fixed cosmology (and biases):
# OmM=0.303377, H0=69.741410, lnA=2.853178.
#      ell        C_ell^gg        C_ell^kg
       166     1.73450e-05     2.39410e-07
       167     1.72447e-05     2.37449e-07
       168     1.71448e-05     2.35504e-07
       169     1.70455e-05     2.33576e-07
       170     1.69465e-05     2.31664e-07
       171     1.68481e-05     2.29769e-07
       172     1.67502e-05     2.27892e-07
       173     1.66529e-05     2.26034e-07
       174     1.65562e-05     2.24194e-07
       175     1.64602e-05     2.22373e-07
       176     1.63649e-05     2.20572e-07
       177     1.62705e-05     2.18792e-07
       178     1.61769e-05     2.17033e-07
       179     1.60842e-05     2.15296e-07
       180     1.59925e-05     2.13582e-07
       181     1.59019e-05     2.11890e-07
       182     1.58124e-05     2.10222e-07
       183     1.57240e-05     2.08579e-07
       184     1.56368e-05     2.06961e-07
       185     1.55509e-05     2.05368e-07
       186     1.54663e-05     2.03800e-07
       187     1.53829e-05     2.02258e-07
       188     1.53009e-05     2.00742e-07
       189     1.52202e-05     1.99250e-07
       190     1.51409e-05     1.97784e-07
       191     1.50629e-05     1.96342e-07
       192     1.49863e-05     1.94926e-07
       193     1.49111e-05     1.93534e-07
       194     1.48373e-05     1.92166e-07
       195     1.47648e-05     1.90824e-07
       196     1.46938e-05     1.89505e-07
       197     1.46243e-05     1.88211e-07
       198     1.45562e-05     1.86941e-07
       199     1.44895e-05     1.85696e-07
       200     1.44243e-05     1.84474e-07
       201     1.43605e-05     1.83275e-07
       202     1.42981e-05     1.82098e-07
       203     1.42371e-05     1.80944e-07
       204     1.41773e-05     1.79810e-07
       205     1.41188e-05     1.78697e-07
       206     1.40616e-05     1.77603e-07
       207     1.40055e-05     1.76529e-07
       208     1.39505e-05     1.75472e-07
       209     1.38966e-05     1.74434e-07
       210     1.38438e-05     1.73412e-07
       211     1.37920e-05     1.72407e-07
       212     1.37412e-05     1.71417e-07
       213     1.36913e-05     1.70443e-07
       214     1.36423e-05     1.69482e-07
       215     1.35942e-05     1.68535e-07
       216     1.35468e-05     1.67601e-07
       217     1.35003e-05     1.66680e-07
       218     1.34545e-05     1.65770e-07
       219     1.34093e-05     1.64872e-07
       220     1.33648e-05     1.63985e-07
       221     1.33210e-05     1.63108e-07
       222     1.32777e-05     1.62241e-07
       223     1.32350e-05     1.61384e-07
       224     1.31927e-05     1.60536e-07
       225     1.31509e-05     1.59696e-07
       226     1.31096e-05     1.58864e-07
       227     1.30686e-05     1.58040e-07
       228     1.30280e-05     1.57223e-07
       229     1.29877e-05     1.56413e-07
       230     1.29476e-05     1.55608e-07
       231     1.29078e-05     1.54809e-07
       232     1.28682e-05     1.54015e-07
       233     1.28287e-05     1.53226e-07
       234     1.27894e-05     1.52442e-07
       235     1.27503e-05     1.51662e-07
       236     1.27113e-05     1.50887e-07
       237     1.26726e-05     1.50118e-07
       238     1.26339e-05     1.49353e-07
       239     1.25955e-05     1.48592e-07
       240     1.25572e-05     1.47837e-07
       241     1.25191e-05     1.47087e-07
       242     1.24812e-05     1.46342e-07
       243     1.24435e-05     1.45602e-07
       244     1.24059e-05     1.44866e-07
       245     1.23685e-05     1.44136e-07
       246     1.23313e-05     1.43411e-07
       247     1.22942e-05     1.42692e-07
       248     1.22574e-05     1.41977e-07
       249     1.22207e-05     1.41267e-07
       250     1.21842e-05     1.40563e-07
       251     1.21479e-05     1.39864e-07
       252     1.21118e-05     1.39170e-07
       253     1.20759e-05     1.38482e-07
       254     1.20402e-05     1.37799e-07
       255     1.20047e-05     1.37122e-07
       256     1.19695e-05     1.36451e-07
       257     1.19346e-05     1.35785e-07
       258     1.18999e-05     1.35125e-07
       259     1.18655e-05     1.34472e-07
       260     1.18313e-05     1.33825e-07
       261     1.17975e-05     1.33183e-07
       262     1.17640e-05     1.32549e-07
       263     1.17308e-05     1.31920e-07
       264     1.16980e-05     1.31299e-07
       265     1.16655e-05     1.30684e-07
       266     1.16333e-05     1.30076e-07
       267     1.16016e-05     1.29474e-07
       268     1.15702e-05     1.28880e-07
       269     1.15392e-05     1.28293e-07
       270     1.15087e-05     1.27713e-07
       271     1.14785e-05     1.27140e-07
       272     1.14488e-05     1.26574e-07
       273     1.14195e-05     1.26016e-07
       274     1.13906e-05     1.25464e-07
       275     1.13621e-05     1.24920e-07
       276     1.13339e-05     1.24382e-07
       277     1.13062e-05     1.23850e-07
       278     1.12789e-05     1.23325e-07
       279     1.12519e-05     1.22807e-07
       280     1.12253e-05     1.22294e-07
       281     1.11990e-05     1.21788e-07
       282     1.11731e-05     1.21288e-07
       283     1.11475e-05     1.20793e-07
       284     1.11223e-05     1.20305e-07
       285     1.10974e-05     1.19822e-07
       286     1.10728e-05     1.19344e-07
       287     1.10486e-05     1.18872e-07
       288     1.10247e-05     1.18406e-07
       289     1.10011e-05     1.17944e-07
       290     1.09777e-05     1.17487e-07
       291     1.09547e-05     1.17036e-07
       292     1.09320e-05     1.16589e-07
       293     1.09095e-05     1.16146e-07
       294     1.08873e-05     1.15709e-07
       295     1.08654e-05     1.15275e-07
       296     1.08437e-05     1.14847e-07
       297     1.08223e-05     1.14422e-07
       298     1.08011e-05     1.14002e-07
       299     1.07801e-05     1.13585e-07
       300     1.07594e-05     1.13173e-07
       301     1.07389e-05     1.12764e-07
       302     1.07186e-05     1.12359e-07
       303     1.06984e-05     1.11957e-07
       304     1.06785e-05     1.11559e-07
       305     1.06587e-05     1.11165e-07
       306     1.06392e-05     1.10774e-07
       307     1.06197e-05     1.10386e-07
       308     1.06005e-05     1.10000e-07
       309     1.05814e-05     1.09618e-07
       310     1.05624e-05     1.09239e-07
       311     1.05435e-05     1.08863e-07
       312     1.05248e-05     1.08489e-07
       313     1.05062e-05     1.08117e-07
       314     1.04877e-05     1.07748e-07
       315     1.04692e-05     1.07382e-07
       316     1.04509e-05     1.07017e-07
       317     1.04327e-05     1.06655e-07
       318     1.04145e-05     1.06295e-07
       319     1.03965e-05     1.05937e-07
       320     1.03785e-05     1.05582e-07
       321     1.03607e-05     1.05229e-07
       322     1.03429e-05     1.04878e-07
       323     1.03252e-05     1.04529e-07
       324     1.03077e-05     1.04182e-07
       325     1.02902e-05     1.03838e-07
       326     1.02728e-05     1.03496e-07
       327     1.02556e-05     1.03157e-07
       328     1.02384e-05     1.02819e-07
       329     1.02213e-05     1.02484e-07
       330     1.02044e-05     1.02151e-07
       331     1.01875e-05     1.01821e-07
       332     1.01708e-05     1.01493e-07
       333     1.01542e-05     1.01167e-07
       334     1.01376e-05     1.00844e-07
       335     1.01212e-05     1.00522e-07
       336     1.01049e-05     1.00203e-07
       337     1.00887e-05     9.98870e-08
       338     1.00726e-05     9.95728e-08
       339     1.00567e-05     9.92610e-08
       340     1.00408e-05     9.89516e-08
       341     1.00251e-05     9.86445e-08
       342     1.00095e-05     9.83397e-08
       343     9.99397e-06     9.80373e-08
       344     9.97858e-06     9.77372e-08
       345     9.96331e-06     9.74394e-08
       346     9.94816e-06     9.71439e-08
       347     9.93311e-06     9.68506e-08
       348     9.91819e-06     9.65596e-08
       349     9.90337e-06     9.62708e-08
       350     9.88867e-06     9.59843e-08
       351     9.87409e-06     9.56999e-08
       352     9.85961e-06     9.54177e-08
       353     9.84525e-06     9.51377e-08
       354     9.83100e-06     9.48598e-08
       355     9.81686e-06     9.45841e-08
       356     9.80284e-06     9.43104e-08
       357     9.78892e-06     9.40389e-08
       358     9.77511e-06     9.37695e-08
       359     9.76142e-06     9.35021e-08
       360     9.74783e-06     9.32368e-08
       361     9.73436e-06     9.29735e-08
       362     9.72099e-06     9.27122e-08
       363     9.70774e-06     9.24530e-08
       364     9.69459e-06     9.21957e-08
       365     9.68155e-06     9.19404e-08
       366     9.66862e-06     9.16871e-08
       367     9.65579e-06     9.14356e-08
       368     9.64308e-06     9.11862e-08
       369     9.63046e-06     9.09386e-08
       370     9.61796e-06     9.06928e-08
       371     9.60555e-06     9.04489e-08
       372     9.59324e-06     9.02068e-08
       373     9.58102e-06     8.99664e-08
       374     9.56890e-06     8.97278e-08
       375     9.55687e-06     8.94909e-08
       376     9.54493e-06     8.92556e-08
       377     9.53308e-06     8.90220e-08
       378     9.52131e-06     8.87900e-08
       379     9.50962e-06     8.85596e-08
       380     9.49801e-06     8.83307e-08
       381     9.48649e-06     8.81033e-08
       382     9.47503e-06     8.78774e-08
       383     9.46365e-06     8.76530e-08
       384     9.45234e-06     8.74300e-08
       385     9.44110e-06     8.72083e-08
       386     9.42993e-06     8.69880e-08
       387     9.41882e-06     8.67691e-08
       388     9.40778e-06     8.65514e-08
       389     9.39679e-06     8.63350e-08
       390     9.38586e-06     8.61198e-08
       391     9.37499e-06     8.59058e-08
       392     9.36416e-06     8.56930e-08
       393     9.35339e-06     8.54813e-08
       394     9.34267e-06     8.52707e-08
       395     9.33200e-06     8.50612e-08
       396     9.32136e-06     8.48527e-08
       397     9.31078e-06     8.46452e-08
       398     9.30023e-06     8.44387e-08
       399     9.28972e-06     8.42333e-08
       400     9.27925e-06     8.40287e-08
       401     9.26882e-06     8.38252e-08
       402     9.25843e-06     8.36226e-08
       403     9.24809e-06     8.34210e-08
       404     9.23778e-06     8.32203e-08
       405     9.22750e-06     8.30205e-08
       406     9.21727e-06     8.28217e-08
       407     9.20708e-06     8.26238e-08
       408     9.19692e-06     8.24268e-08
       409     9.18680e-06     8.22307e-08
       410     9.17672e-06     8.20355e-08
       411     9.16667e-06     8.18411e-08
       412     9.15666e-06     8.16477e-08
       413     9.14669e-06     8.14551e-08
       414     9.13675e-06     8.12633e-08
       415     9.12684e-06     8.10724e-08
       416     9.11698e-06     8.08823e-08
       417     9.10714e-06     8.06931e-08
       418     9.09734e-06     8.05047e-08
       419     9.08758e-06     8.03171e-08
       420     9.07784e-06     8.01303e-08
       421     9.06815e-06     7.99443e-08
       422     9.05848e-06     7.97591e-08
       423     9.04885e-06     7.95746e-08
       424     9.03924e-06     7.93910e-08
       425     9.02968e-06     7.92081e-08
       426     9.02014e-06     7.90259e-08
       427     9.01063e-06     7.88445e-08
       428     9.00116e-06     7.86638e-08
       429     8.99171e-06     7.84838e-08
       430     8.98229e-06     7.83046e-08
       431     8.97291e-06     7.81260e-08
       432     8.96355e-06     7.79482e-08
       433     8.95422e-06     7.77710e-08
       434     8.94491e-06     7.75944e-08
       435     8.93564e-06     7.74186e-08
       436     8.92638e-06     7.72433e-08
       437     8.91715e-06     7.70687e-08
       438     8.90795e-06     7.68946e-08
       439     8.89877e-06     7.67212e-08
       440     8.88961e-06     7.65483e-08
       441     8.88047e-06     7.63761e-08
       442     8.87135e-06     7.62043e-08
       443     8.86226e-06     7.60331e-08
       444     8.85318e-06     7.58625e-08
       445     8.84412e-06     7.56924e-08
       446     8.83508e-06     7.55227e-08
       447     8.82606e-06     7.53536e-08
       448     8.81705e-06     7.51849e-08
       449     8.80806e-06     7.50167e-08
       450     8.79908e-06     7.48490e-08
       451     8.79012e-06     7.46817e-08
       452     8.78117e-06     7.45148e-08
       453     8.77223e-06     7.43483e-08
       454     8.76331e-06     7.41822e-08
       455     8.75439e-06     7.40166e-08
       456     8.74549e-06     7.38513e-08
       457     8.73659e-06     7.36863e-08
       458     8.72771e-06     7.35217e-08
       459     8.71883e-06     7.33575e-08
       460     8.70996e-06     7.31935e-08
       461     8.70110e-06     7.30299e-08
       462     8.69225e-06     7.28666e-08
       463     8.68340e-06     7.27035e-08
       464     8.67455e-06     7.25408e-08
       465     8.66571e-06     7.23783e-08
       466     8.65687e-06     7.22160e-08
       467     8.64803e-06     7.20540e-08
       468     8.63920e-06     7.18922e-08
       469     8.63036e-06     7.17306e-08
       470     8.62153e-06     7.15693e-08
       471     8.61269e-06     7.14081e-08
       472     8.60386e-06     7.12471e-08
       473     8.59502e-06     7.10863e-08
       474     8.58618e-06     7.09256e-08
       475     8.57734e-06     7.07651e-08
       476     8.56849e-06     7.06048e-08
       477     8.55964e-06     7.04445e-08
       478     8.55079e-06     7.02844e-08
       479     8.54193e-06     7.01244e-08
       480     8.53306e-06     6.99645e-08
       481     8.52418e-06     6.98046e-08
       482     8.51530e-06     6.96449e-08
       483     8.50641e-06     6.94852e-08
       484     8.49751e-06     6.93255e-08
       485     8.48859e-06     6.91659e-08
       486     8.47967e-06     6.90063e-08
       487     8.47074e-06     6.88467e-08
       488     8.46179e-06     6.86871e-08
       489     8.45283e-06     6.85275e-08
       490     8.44386e-06     6.83679e-08
       491     8.43487e-06     6.82083e-08
       492     8.42587e-06     6.80486e-08
       493     8.41685e-06     6.78889e-08
       494     8.40782e-06     6.77291e-08
       495     8.39877e-06     6.75692e-08
       496     8.38970e-06     6.74093e-08
       497     8.38061e-06     6.72492e-08
       498     8.37150e-06     6.70890e-08
       499     8.36238e-06     6.69288e-08
       500     8.35323e-06     6.67683e-08
       501     8.34406e-06     6.66078e-08
       502     8.33487e-06     6.64471e-08
       503     8.32566e-06     6.62862e-08
       504     8.31643e-06     6.61252e-08
       505     8.30717e-06     6.59640e-08
       506     8.29789e-06     6.58026e-08
       507     8.28858e-06     6.56410e-08
       508     8.27925e-06     6.54792e-08
       509     8.26989e-06     6.53172e-08
       510     8.26051e-06     6.51549e-08
       511     8.25110e-06     6.49924e-08
       512     8.24166e-06     6.48297e-08
       513     8.23219e-06     6.46667e-08
       514     8.22270e-06     6.45035e-08
       515     8.21318e-06     6.43399e-08
       516     8.20363e-06     6.41761e-08
       517     8.19404e-06     6.40120e-08
       518     8.18443e-06     6.38476e-08
       519     8.17479e-06     6.36829e-08
       520     8.16511e-06     6.35178e-08
       521     8.15540e-06     6.33524e-08
       522     8.14566e-06     6.31867e-08
       523     8.13588e-06     6.30206e-08
       524     8.12607e-06     6.28542e-08
       525     8.11623e-06     6.26874e-08
       526     8.10635e-06     6.25202e-08
       527     8.09644e-06     6.23526e-08
       528     8.08649e-06     6.21846e-08
       529     8.07650e-06     6.20162e-08
       530     8.06647e-06     6.18474e-08
       531     8.05641e-06     6.16781e-08
       532     8.04631e-06     6.15084e-08
       533     8.03616e-06     6.13383e-08
       534     8.02598e-06     6.11677e-08
       535     8.01576e-06     6.09966e-08
       536     8.00550e-06     6.08251e-08
       537     7.99519e-06     6.06531e-08
       538     7.98485e-06     6.04805e-08
       539     7.97446e-06     6.03075e-08
       540     7.96403e-06     6.01339e-08
       541     7.95355e-06     5.99598e-08
       542     7.94303e-06     5.97852e-08
       543     7.93247e-06     5.96101e-08
       544     7.92186e-06     5.94343e-08
       545     7.91120e-06     5.92581e-08
       546     7.90050e-06     5.90812e-08
       547     7.88975e-06     5.89037e-08
       548     7.87895e-06     5.87257e-08
       549     7.86810e-06     5.85471e-08
       550     7.85720e-06     5.83678e-08
       551     7.84626e-06     5.81879e-08
       552     7.83526e-06     5.80074e-08
       553     7.82421e-06     5.78262e-08
       554     7.81311e-06     5.76444e-08
       555     7.80196e-06     5.74619e-08
       556     7.79076e-06     5.72788e-08
       557     7.77950e-06     5.70949e-08
       558     7.76819e-06     5.69104e-08
       559     7.75682e-06     5.67252e-08
       560     7.74540e-06     5.65392e-08
       561     7.73392e-06     5.63526e-08
       562     7.72239e-06     5.61652e-08
       563     7.71080e-06     5.59770e-08
       564     7.69915e-06     5.57881e-08
       565     7.68744e-06     5.55985e-08
       566     7.67568e-06     5.54081e-08
       567     7.66385e-06     5.52169e-08
       568     7.65197e-06     5.50249e-08
       569     7.64002e-06     5.48321e-08
       570     7.62802e-06     5.46385e-08
       571     7.61595e-06     5.44441e-08
       572     7.60382e-06     5.42488e-08
       573     7.59162e-06     5.40527e-08
       574     7.57936e-06     5.38558e-08
       575     7.56704e-06     5.36580e-08
       576     7.55466e-06     5.34593e-08
       577     7.54220e-06     5.32598e-08
       578     7.52969e-06     5.30593e-08
       579     7.51710e-06     5.28580e-08
       580     7.50445e-06     5.26558e-08
       581     7.49173e-06     5.24526e-08
       582     7.47894e-06     5.22486e-08
       583     7.46609e-06     5.20435e-08
       584     7.45316e-06     5.18376e-08
       585     7.44016e-06     5.16307e-08
       586     7.42709e-06     5.14228e-08
       587     7.41396e-06     5.12139e-08
       588     7.40074e-06     5.10041e-08
       589     7.38746e-06     5.07933e-08
       590     7.37411e-06     5.05814e-08
       591     7.36068e-06     5.03686e-08
       592     7.34717e-06     5.01547e-08
       593     7.33359e-06     4.99398e-08
       594     7.31994e-06     4.97239e-08
       595     7.30621e-06     4.95069e-08
       596     7.29240e-06     4.92889e-08
       597     7.27852e-06     4.90697e-08
       598     7.26456e-06     4.88496e-08
       599     7.25052e-06     4.86283e-08
       600     7.23640e-06     4.84059e-08
       601     7.22220e-06     4.81824e-08
       602     7.20792e-06     4.79578e-08
       603     7.19356e-06     4.77321e-08
       604     7.17913e-06     4.75053e-08
       605     7.16460e-06     4.72773e-08
       606     7.15000e-06     4.70481e-08
       607     7.13531e-06     4.68178e-08
       608     7.12054e-06     4.65864e-08
       609     7.10569e-06     4.63537e-08
       610     7.09075e-06     4.61199e-08
       611     7.07573e-06     4.58848e-08
       612     7.06062e-06     4.56485e-08
       613     7.04543e-06     4.54111e-08
       614     7.03014e-06     4.51724e-08
       615     7.01477e-06     4.49324e-08
       616     6.99932e-06     4.46912e-08
       617     6.98377e-06     4.44488e-08
       618     6.96813e-06     4.42051e-08
       619     6.95241e-06     4.39601e-08
       620     6.93659e-06     4.37138e-08
       621     6.92069e-06     4.34663e-08
       622     6.90469e-06     4.32174e-08
       623     6.88860e-06     4.29672e-08
       624     6.87242e-06     4.27157e-08
       625     6.85614e-06     4.24629e-08
       626     6.83977e-06     4.22087e-08
       627     6.82331e-06     4.19532e-08
       628     6.80675e-06     4.16963e-08
       629     6.79009e-06     4.14381e-08
       630     6.77334e-06     4.11784e-08
       631     6.75650e-06     4.09174e-08
       632     6.73955e-06     4.06550e-08
       633     6.72251e-06     4.03912e-08
       634     6.70537e-06     4.01259e-08
       635     6.68813e-06     3.98593e-08
       636     6.67079e-06     3.95912e-08
       637     6.65335e-06     3.93216e-08
       638     6.63581e-06     3.90506e-08
       639     6.61816e-06     3.87782e-08
       640     6.60042e-06     3.85042e-08
       641     6.58257e-06     3.82288e-08
       642     6.56462e-06     3.79519e-08
       643     6.54656e-06     3.76735e-08
       644     6.52840e-06     3.73935e-08
       645     6.51014e-06     3.71121e-08
       646     6.49176e-06     3.68291e-08
       647     6.47329e-06     3.65446e-08
       648     6.45470e-06     3.62585e-08
       649     6.43601e-06     3.59708e-08
       650     6.41721e-06     3.56816e-08
       651     6.39830e-06     3.53908e-08
       652     6.37928e-06     3.50984e-08
       653     6.36015e-06     3.48045e-08
       654     6.34091e-06     3.45089e-08
       655     6.32156e-06     3.42117e-08
       656     6.30209e-06     3.39128e-08
       657     6.28252e-06     3.36124e-08
       658     6.26283e-06     3.33102e-08
       659     6.24303e-06     3.30065e-08
       660     6.22311e-06     3.27010e-08
       661     6.20308e-06     3.23939e-08
       662     6.18293e-06     3.20851e-08
       663     6.16267e-06     3.17746e-08
       664     6.14228e-06     3.14624e-08
       665     6.12179e-06     3.11485e-08
       666     6.10117e-06     3.08329e-08
       667     6.08044e-06     3.05155e-08
       668     6.05958e-06     3.01964e-08
       669     6.03861e-06     2.98755e-08
       670     6.01751e-06     2.95529e-08
       671     5.99630e-06     2.92285e-08
       672     5.97496e-06     2.89023e-08
       673     5.95350e-06     2.85743e-08
       674     5.93192e-06     2.82446e-08
       675     5.91021e-06     2.79130e-08
       676     5.88838e-06     2.75796e-08
       677     5.86643e-06     2.72443e-08
       678     5.84435e-06     2.69073e-08
       679     5.82214e-06     2.65684e-08
       680     5.79981e-06     2.62276e-08
       681     5.77735e-06     2.58849e-08
       682     5.75476e-06     2.55404e-08
       683     5.73205e-06     2.51940e-08
       684     5.70920e-06     2.48457e-08
       685     5.68623e-06     2.44955e-08
       686     5.66312e-06     2.41434e-08
       687     5.63989e-06     2.37894e-08
       688     5.61652e-06     2.34334e-08
       689     5.59302e-06     2.30755e-08
       690     5.56939e-06     2.27156e-08
       691     5.54563e-06     2.23537e-08
       692     5.52173e-06     2.19899e-08
       693     5.49770e-06     2.16241e-08
       694     5.47353e-06     2.12563e-08
       695     5.44923e-06     2.08866e-08
       696     5.42479e-06     2.05148e-08
       697     5.40021e-06     2.01409e-08
       698     5.37550e-06     1.97651e-08
       699     5.35065e-06     1.93872e-08
       700     5.32566e-06     1.90073e-08
       701     5.30053e-06     1.86253e-08
       702     5.27526e-06     1.82412e-08
       703     5.24985e-06     1.78551e-08
       704     5.22429e-06     1.74668e-08
       705     5.19860e-06     1.70765e-08
       706     5.17277e-06     1.66841e-08
       707     5.14679e-06     1.62895e-08
       708     5.12067e-06     1.58929e-08
       709     5.09440e-06     1.54941e-08
       710     5.06799e-06     1.50931e-08
       711     5.04144e-06     1.46900e-08
       712     5.01473e-06     1.42847e-08
       713     4.98789e-06     1.38773e-08
       714     4.96089e-06     1.34677e-08
       715     4.93375e-06     1.30559e-08
       716     4.90646e-06     1.26418e-08
       717     4.87902e-06     1.22256e-08
       718     4.85143e-06     1.18071e-08
       719     4.82369e-06     1.13865e-08
       720     4.79579e-06     1.09635e-08
       721     4.76775e-06     1.05384e-08
       722     4.73956e-06     1.01109e-08
       723     4.71121e-06     9.68123e-09
       724     4.68271e-06     9.24925e-09
       725     4.65406e-06     8.81498e-09
       726     4.62525e-06     8.37841e-09
       727     4.59629e-06     7.93954e-09
