### header ###
fiducial parameters:
Omega_m = 0.31
Omega_nu = 0
Omega_de = 0.69
Omega_k = 0
H_0 = 100
w_de = -1
zeff = 0
beta = 0
fgrowth = 0
b_1 = 2
gamma = 0.55
Lx = 3500 Ly = 3500 Lz = 3500
nx = 700 ny = 700 nz = 700
xoffset = -982.047 yoffset = -47.9468 zoffset = 798.097
bins = 400 dk = 0.001
kx_ny = 0.628319 ky_ny = 0.628319 kz_ny = 0.628319
############################
A(data) = 8.9751 (not used)
A(ran) = 8.9771 (used)
Ngal = 435761
weighted Ngal = 0
Nran = 22769125
weighted Nran = 0
SN(data) = 7254.49
SN(ran) = 126.024
SN(data+ran) = 7380.51
############################
13 columns: k_central k_mean P_0(k) sigma^{lin}_{P_0(k)} P^img_1(k) sigma^{lin}_{P_1(k)} P_2(k) sigma^{lin}_{P_2(k)} P^img_3(k) sigma^{lin}_{P_3(k)} P_4(k) sigma^{lin}_{P_4(k)} N_modes
### header ###
0.00050000 0 0 0 0 0 0 0 0 0 0 0 0
0.00150000 0.00179520 200494.81258371 0 92.93794216 0 -40788.68382912 0 41904.38686621 0 -220431.81181885 0 3
0.00250000 0.00253879 190834.97945568 0 99691.03769061 0 -4889.84839202 0 74530.98403877 0 240796.11092740 0 6
0.00350000 0.00331552 121884.81736258 0 55716.49827572 0 145004.04727454 0 -48225.78869532 0 175562.02973858 0 7
0.00450000 0.00420575 93996.52541872 0 -13905.69996790 0 57057.82443363 0 100440.07569493 0 -25995.32055093 0 24
0.00550000 0.00557378 117852.38076797 0 -10173.42780365 0 12375.32931587 0 53008.47159724 0 -4599.99847532 0 45
0.00650000 0.00659388 137935.47481844 0 -9568.14490070 0 -24999.34935498 0 -10268.71897079 0 23239.95036462 0 40
0.00750000 0.00754703 114685.52849277 0 -6574.45342767 0 6774.18591091 0 -15833.05307302 0 29611.77138188 0 57
0.00850000 0.00846663 111807.57047646 0 31415.21850829 0 7368.11076582 0 -70002.48414638 0 -5946.26769089 0 75
0.00950000 0.00948925 78774.65396412 0 24490.21441583 0 16460.71155032 0 -5071.68700653 0 23451.73292399 0 112
0.01050000 0.01054430 62466.62797268 0 508.72960842 0 52404.21025954 0 27267.11436439 0 -4743.22631720 0 105
0.01150000 0.01145670 62734.54169794 0 -4973.83643398 0 29292.77939412 0 23154.81992712 0 4094.14792337 0 144
0.01250000 0.01249090 68537.80123839 0 -3863.32909972 0 9705.68273399 0 35629.01039622 0 1790.95766738 0 169
0.01350000 0.01339930 74719.25961281 0 -6400.69945858 0 -4850.01833184 0 -9355.03320805 0 23786.32300482 0 180
0.01450000 0.01448870 71549.66119447 0 -1683.33082523 0 -9126.15865374 0 -3681.57836179 0 5131.56391167 0 267
0.01550000 0.01550050 78581.76486959 0 2493.21237708 0 -613.31921625 0 -17693.61997685 0 6057.09104366 0 238
0.01650000 0.01653350 70135.39747462 0 4809.84774991 0 6273.97044471 0 -8950.35056958 0 1043.20705496 0 315
0.01750000 0.01747870 68385.66490814 0 -1259.72176820 0 10006.85774502 0 -1137.71612054 0 -23081.22329082 0 297
0.01850000 0.01844180 73038.29047069 0 3509.75767747 0 13088.77730503 0 3424.73708569 0 -14403.74048874 0 388
0.01950000 0.01947590 74034.92074100 0 616.56076362 0 22193.66982625 0 -5809.13628678 0 -3485.64654066 0 399
0.02050000 0.02045430 73925.95378099 0 1595.39932171 0 25689.18051308 0 2636.35234239 0 -6851.83585449 0 462
0.02150000 0.02154770 68764.85235364 0 -1156.04937218 0 26269.71517401 0 2033.62884485 0 5428.79546115 0 571
0.02250000 0.02255340 62929.29816981 0 3254.47621068 0 23916.81972708 0 -1463.76020390 0 -5087.36199161 0 510
0.02350000 0.02348930 60474.79542650 0 3931.29065028 0 33154.73542227 0 -1633.52677314 0 9293.98095364 0 555
0.02450000 0.02439640 59758.27175702 0 3093.18973147 0 26032.33856053 0 10683.55135432 0 9551.58016524 0 592
0.02550000 0.02547300 59586.58288758 0 4704.15419253 0 41836.50220766 0 -2042.24074975 0 5852.47042561 0 837
0.02650000 0.02652900 52356.20767736 0 5401.63061316 0 35758.51850695 0 -5895.77161073 0 6270.02698315 0 723
0.02750000 0.02749970 48696.80716761 0 -1006.95027625 0 37241.54565116 0 8236.90258042 0 7835.17479197 0 826
0.02850000 0.02848090 52251.41485493 0 -2044.96492375 0 36335.53810465 0 2149.53805473 0 3045.72539335 0 831
0.02950000 0.02946900 50179.17523746 0 -1058.67553007 0 24390.91387970 0 14525.33970721 0 4019.84827443 0 996
0.03050000 0.03053250 53605.48311704 0 -296.09794159 0 27139.36378527 0 2469.02434825 0 3975.06417202 0 1041
0.03150000 0.03150510 49788.01460784 0 3069.45207012 0 21409.26149822 0 2460.89576454 0 10828.85528043 0 1036
0.03250000 0.03246190 48904.19589795 0 -843.91615154 0 22066.68816721 0 -883.96810008 0 5469.42739513 0 1059
0.03350000 0.03345080 50943.81133485 0 -1855.79959933 0 17912.32281694 0 8428.31974222 0 5680.25429668 0 1302
0.03450000 0.03451200 53539.24614437 0 309.26075491 0 13622.62753248 0 -636.63616847 0 -15.87171877 0 1339
0.03550000 0.03553350 51901.00698959 0 2036.92421662 0 13471.47981376 0 -3177.57321804 0 2850.26590883 0 1365
0.03650000 0.03647120 49913.56827245 0 1251.81287594 0 14608.60276738 0 652.15956644 0 1554.19618996 0 1308
0.03750000 0.03744890 47836.60528877 0 13.50201693 0 15261.63560734 0 -159.28728700 0 -1353.80463236 0 1579
