4.879709289410851002e+08 5.642441257253901660e+07 7.284720273650319315e+06 -7.908401966329907300e+05 -2.904545575222065672e+05 -4.009689651211019373e+04 4.564817870018952526e+05 1.549140633903291309e+05 3.636822707750956761e+05 3.325254463523635059e+04 -2.008746091688498855e+05 2.665460096729226061e+05 4.243893911556134117e+04 -5.191430837950835121e+04 9.698022297469584373e+03 -1.023349798087031377e+05 5.799561376401738380e+04 1.392179108826614683e+05 9.140584635463055747e+04 3.758652376570404886e+04 -3.090571546979904724e+03 -4.434950569629578240e+04 4.906368103643834183e+04 -6.877609094058060145e+04 -5.453319456714249827e+04 -3.675847008049090073e+04 5.412263154428856069e+04 2.587698024230579540e+04 -7.382185630800499348e+04 -7.986359353640495101e+04 -6.580639204711978891e+03 -1.738321248427715182e+04 -2.419274364583547867e+04 -6.366006595713030401e+04 -7.722962949301839399e+04 -1.322004873932070404e+04 -1.771342868287089004e+04 -3.743261346548652364e+04 -6.302104198636982619e+04 -9.508619793831529387e+04 2.279458214449807629e+07 7.548090627215817571e+07 8.037811877854163758e+05 3.829690806193102617e+06 1.063992116520312848e+06 2.373595168319381773e+06 1.463737239962477470e+06 1.343125464860362932e+06 6.404746189078947064e+05 5.671719181997097330e+05 -1.099199986189443152e+06 -8.484731805190008599e+05 -2.586030759833328484e+05 -6.310568786629636452e+04 -3.467037543946775259e+05 -1.408691375908999762e+05 -1.376037173159504600e+05 3.395907599734674441e+05 -5.151703096784318768e+04 -1.180667976692900702e+05 -1.212122814870034927e+05 -8.725759244640577526e+04 -1.983942598747693701e+05 -5.406650317187152541e+04 -2.052238458502497815e+05 -2.026854468703441962e+05 -9.049575816615004442e+04 -1.788067376512244518e+05 -9.963744418052987021e+04 -5.837252341332767537e+04 -3.820519250816934800e+04 -2.263483149248299887e+05 -1.020349583267018024e+05 -7.724964794355463528e+04 -1.152816841383515275e+05 -6.726057398570005716e+03 3.695417655221789755e+04 3.394476750799910951e+04 -6.815604509700094059e+04 5.232637426781602699e+04
5.642441257253901660e+07 8.664246747348502278e+07 1.414526418917214125e+07 9.092407273517630529e+05 8.116370250041121617e+05 4.140888569916361012e+05 6.111892142001699540e+04 6.521692476729850023e+04 2.523211326775260386e+05 1.375760897899505799e+05 6.202592534739975235e+04 1.898955792148641485e+05 9.421811539136031934e+04 1.072367854829210992e+05 1.415069712566288945e+05 7.858210086321998097e+04 3.591080068821980967e+04 7.253865249493927695e+04 -5.736673659081491223e+02 3.943684632941288146e+04 3.135845943095306575e+04 2.239581220281561036e+04 -1.611850248169151746e+04 -3.221823211938497843e+04 1.135682546134592121e+04 -3.606069279632981306e+03 -9.457850067802461126e+03 -2.493331755438492837e+04 -4.772807948910117375e+03 3.288225978466983179e+03 2.455637020748763007e+03 4.118689904343783383e+03 -8.827641394570682678e+03 -5.293284931049680381e+03 -2.270352862961962455e+04 2.078177351903073941e+03 -1.535459928435281836e+04 -3.950418502075684501e+03 -1.982804655490279765e+04 -2.457366350358404816e+04 2.006403017903081700e+07 3.522397726801116765e+07 1.919613406807640940e+07 1.361519317800570978e+06 9.443494747393563157e+05 2.679902783920544898e+05 -1.182025681638314389e+06 -3.306573817367806332e+05 2.372755604111727444e+05 1.835066612574278843e+05 1.018073934845300682e+05 5.854383246231568046e+05 2.273533679714711325e+05 1.018079032209994330e+05 2.541657472509456056e+04 7.518340185695393302e+04 1.482202598789237982e+02 1.396932036059577949e+05 -6.939037937307506218e+04 -1.433918742063176178e+05 -8.182804792793974048e+04 -9.393256559605320217e+04 -1.054036263228578464e+05 -1.301304783706572780e+05 -3.432079399311005545e+04 -8.709959672658449108e+02 -5.303001073353454558e+04 -8.192245649010142370e+04 -6.962862251439051761e+04 -8.996127534285886213e+04 -3.691096094001526944e+04 -6.665789649849603302e+04 -1.555368025003366347e+04 -6.703116506771712739e+04 -1.133710135915214050e+04 -1.272672461628375640e+04 -6.490946403653416928e+04 -6.319765213440986554e+04 -4.736220304274361843e+04 -2.227337610764643614e+04
7.284720273650319315e+06 1.414526418917214125e+07 2.710101619820029661e+07 3.062962170389185660e+06 6.781661782471326878e+05 2.721299575591872563e+05 -2.155848060105196491e+05 1.886000780643234611e+05 1.501154617160188500e+05 2.596371405175088148e+05 2.627869196853248286e+05 6.936986327325330058e+04 -1.142228686120329075e+04 4.173340902408761758e+04 1.053329351428384507e+04 2.533719437612695037e+04 7.591973813023584080e+04 2.401030444254870963e+04 2.089868385829965337e+04 9.969686124808980821e+03 -4.676870361907655024e+03 -1.256600479884829656e+04 -5.479500026249797884e+03 2.348957689414146898e+03 -1.609211424875182274e+04 -1.781239978609107857e+04 -2.109535205297764696e+04 1.038831783756949335e+03 5.417390089383946361e+03 5.766452773891267498e+03 1.321764816498888467e+04 -1.613846489156796088e+04 -1.453905747772154064e+04 -8.487921147720935551e+03 -1.480458240621703590e+04 -5.232701040709773224e+03 2.163307972760329960e+02 -3.958176751569513272e+03 -6.025549597664565226e+03 -1.642647253476296828e+04 3.546290899766467512e+06 1.135210942820858583e+07 1.284570283404468745e+07 5.576497742864285596e+06 2.883713118896349915e+05 -9.898834064129832768e+03 2.775422470858696033e+05 3.544094816116986331e+05 1.989222873489397170e+05 4.719064210764079471e+05 2.298519184552750958e+05 1.290727632064305071e+05 1.375662340485404275e+04 -3.745705070417671959e+04 6.373352707198677081e+02 8.815809085052560840e+04 1.125203894213650783e+05 -4.759572520411758887e+04 -3.620880900774011388e+04 -4.033835267726346501e+04 -3.282005397654954868e+04 -6.698515201575844549e+04 -1.747735972476367169e+04 -3.913353420466441457e+04 -4.262957567737859063e+04 -2.611427147047750987e+04 -3.828503728015830711e+04 -7.847804435973246200e+02 -3.421318905205234842e+03 -1.568857877394979187e+04 -2.616015757595773539e+04 -2.791490834465319494e+04 2.026021778585917491e+04 -1.338067400333540354e+04 -8.243937978024379845e+03 -1.189878994629731642e+04 -4.445049894265341572e+04 -2.943179157510674122e+04 -1.481135892315693309e+04 -2.338210938650251410e+04
-7.908401966329907300e+05 9.092407273517630529e+05 3.062962170389185660e+06 9.273691588339017704e+06 1.441129203254742082e+06 2.080291362070450559e+05 3.793438565089398617e+04 8.046938106977086863e+04 5.019889403282806597e+04 1.391815326673003146e+05 1.321718855038741021e+05 3.399273448103273404e+04 3.884005207940394030e+04 7.554392320283020672e+04 5.392212349984920729e+04 1.880775096773197947e+04 2.399306812570666807e+04 3.590363859294991562e+04 3.159970854567151036e+04 2.352698545138126065e+03 3.341694297572275536e+04 3.064009756228577680e+04 1.991955523672163690e+04 1.795719793905346887e+04 1.464412340742118249e+04 1.091903815778941498e+04 4.221011635477292657e+03 3.305536953482111130e+03 7.173276818933651157e+03 6.740164252875760212e+03 5.205706540145535655e+03 9.008523884688001999e+03 5.001002470185215316e+03 3.313965684341961150e+03 -3.245603055496823799e+03 3.166897867947687246e+03 7.954499674173573112e+03 1.954071460399243961e+03 1.649010004880752831e+03 1.566455462818046044e+03 -2.995663867204888724e+06 -1.750114925744132604e+06 4.413054987292977050e+06 4.431980703405770473e+06 1.686089129551282851e+06 -5.007366086150499882e+02 1.544577855390592595e+05 -2.424269838362818118e+05 1.260760972609310265e+05 2.257506972566989716e+05 3.825245230882379838e+04 4.612997415433040442e+04 5.364472227201546048e+04 3.419243616406437650e+04 7.049106738911337743e+04 3.363255729454294487e+04 -3.467941785410856392e+04 4.686244360094783769e+04 1.050671432682424056e+05 7.126738142684586637e+04 2.649840982837152842e+04 -2.231846512987527240e+04 2.984084952311154120e+04 -7.731127715433989579e+03 -3.628019614055154307e+03 1.581116895105808362e+04 9.670782857743446584e+03 6.771832203520086296e+03 8.840555506344329842e+03 -1.423882402337318672e+04 -1.190100488568691071e+04 -8.147383374354044463e+03 1.335816594393124251e+04 -1.227230525284719988e+04 -5.578533096960371950e+03 1.166535792895180566e+04 3.651317450919123075e+03 -1.960986052441079210e+03 2.930121835537727293e+03 -8.964212663719252305e+03
-2.904545575222065672e+05 8.116370250041121617e+05 6.781661782471326878e+05 1.441129203254742082e+06 3.406169419926049653e+06 6.796903006516278256e+05 8.495477022262873652e+04 9.792282660668702738e+04 5.549249463875636138e+04 9.954113092691087513e+04 6.226644400128648704e+04 2.679946340497642086e+04 2.075821147146874137e+04 2.056911952965925229e+04 1.665444348130463186e+04 4.505993476869257574e+04 3.881543088655877364e+04 3.135565159063843021e+04 1.304604124676244828e+04 1.614968960377906114e+03 1.756361032471082581e+04 1.202863658920839407e+04 1.097733405188913639e+04 7.955356754382183681e+03 3.635949767261852685e+03 8.007200569431747681e+03 2.901724132952181662e+03 4.236972702643376579e+03 5.145456776659394563e+03 -8.077432061707166213e+03 6.499854693710805805e+03 2.910798981073767209e+03 -4.243863020034204396e+02 -8.667963031890093362e+02 6.043475598183035657e+01 1.891617103183605650e+03 -2.412661750780372131e+03 -1.338317485700631551e+03 -1.737090020678159590e+03 -2.308086595608374409e+03 1.526842591750324005e+06 1.511792318039990962e+06 9.949373371660867706e+05 9.275555937640843913e+05 1.179480515673644841e+06 7.586083362566742580e+05 1.070244451398934616e+05 5.414435966038499464e+04 1.910382393187483540e+05 1.414385244632978574e+05 3.178985474817015347e+04 3.116257529485796476e+04 8.578525295119414295e+03 -2.506715159031948588e+03 -2.597627428108853564e+04 5.707469523472007859e+04 3.498529101008630096e+04 1.759736891970006400e+04 7.362347589988991786e+03 1.372025590975676641e+04 -2.197975822446823076e+04 -1.584150682059045721e+04 6.524702981030904084e+03 -6.369283086847968661e+03 7.069556331158786634e+03 2.744522440458336405e+03 -5.205671994494399542e+02 7.938928513401965574e+03 5.452025235736504328e+03 4.179992011342959813e+03 1.395570169285965903e+03 9.844156735034565600e+02 -6.703573105569917061e+03 -3.396964014032583691e+03 6.314335420009138033e+02 -5.461755633922815605e+02 -6.516122690791089553e+03 1.090572038924877006e+03 4.055765391401717352e+03 -7.230466565619411995e+03
-4.009689651211019373e+04 4.140888569916361012e+05 2.721299575591872563e+05 2.080291362070450559e+05 6.796903006516278256e+05 1.824692492248963565e+06 3.846160857809338486e+05 1.350540645525140571e+05 4.820185617433803418e+04 5.857371950261332677e+04 7.180399922967796738e+04 6.108353200174208905e+04 2.613767914465949434e+04 3.844335685477423976e+04 1.502413020180768945e+04 1.226102500656219490e+04 2.638240150474769689e+04 2.634183878929472121e+04 2.330101278892962000e+04 1.932801422278974132e+04 1.423050190205149556e+04 1.087038318162908945e+04 1.102988591986989923e+04 1.287437085969697728e+04 9.421842743177090597e+03 5.000521420205541290e+03 9.447600659585461472e+03 6.970899500816238287e+03 7.648895459419529288e+03 4.831697314275264944e+03 5.158445341544603252e+03 7.424814106016662663e+03 2.903864018786303859e+03 -1.114028848125562945e+03 3.362930124782117673e+03 8.187965017191811967e+03 4.437172029277054207e+03 5.137579016762429092e+02 2.224398463904967684e+03 4.592181163402900893e+03 -3.393108998122656485e+05 -1.388885636453008745e+06 1.887435777032668411e+05 -1.991252630580725090e+05 6.612148789100807626e+05 9.783906336820686702e+05 5.176299775823251694e+05 4.242168484303735022e+04 -9.857570833277528436e+03 7.267707909456617199e+04 6.564476106580297346e+04 1.173285831232420314e+05 7.089068519104346342e+04 6.276505414234495402e+04 3.847875471349601139e+04 5.011392305925786786e+04 2.269871547221153742e+04 2.807893593980713194e+04 1.706108936427554363e+04 -1.249927246861112280e+03 -5.089404435527541864e+03 1.861338805339475948e+04 2.215865406693673867e+04 -2.284538673264150020e+03 9.613063888519179727e+02 1.167073112602065339e+04 4.204293336482787709e+03 7.081827055316871338e+03 9.110336496113418434e+02 -1.097957842730664879e+03 -1.681241702405331182e+02 2.365605975129100898e+03 -5.329128088453095188e+03 1.509993461498007491e+03 1.044397332343259586e+04 4.510991772785866488e+03 -3.873696031823349585e+03 -4.467595949921912506e+03 2.302286314576363395e+02 5.646326761762532442e+03
4.564817870018952526e+05 6.111892142001699540e+04 -2.155848060105196491e+05 3.793438565089398617e+04 8.495477022262873652e+04 3.846160857809338486e+05 9.935370190372230718e+05 2.269672673172839859e+05 4.731483215900525829e+04 3.756436082688630268e+04 3.970864316608018999e+04 3.375496478860294883e+04 3.463226813857900561e+04 2.661342282260301727e+04 2.809808908422577224e+04 2.362908930864013382e+04 1.823019976050527112e+04 1.673746477517956737e+04 1.582242211988911185e+04 1.795142665426693202e+04 1.721727311649218245e+04 1.273142007388572347e+04 1.024663518766125708e+04 8.941350614743752885e+03 5.832681122984847207e+03 4.764138819522278936e+03 8.578573436931535980e+03 4.558517444293010158e+03 1.624194632904203672e+03 2.925438922337111762e+03 3.591404881456196108e+03 5.187082435426470511e+03 5.359688375323456967e+03 -6.952384489595327750e+02 3.064625672841844334e+03 4.530699841745084996e+03 3.527058566315306507e+03 7.648539015731394102e+02 1.932335135299005060e+03 2.039070617098650928e+03 5.171220169561590883e+05 -1.035339829455869156e+06 -4.895159231345326989e+05 -6.258869229785321977e+02 1.212716968440808414e+05 3.876802844433353748e+05 4.477141701372564421e+05 2.312425675371218822e+05 -2.717738841864851202e+04 3.935823797647277388e+04 3.872820932417407312e+04 6.263528502510280669e+04 3.662846126384125819e+04 4.872719464851113298e+04 3.012318787999313645e+04 2.442896728622975206e+04 1.776269274424580726e+04 2.421583607300481890e+04 1.238750799498562446e+04 1.537452687238736326e+04 -1.146665381255190141e+03 1.843228795946132595e+04 1.286609245526429186e+04 1.060723200173195255e+04 4.087107912434261834e+03 8.308743009099918709e+03 6.852733204717492299e+03 5.240166609047083512e+03 7.719401464768256119e+03 4.393483806481181091e+03 6.099172868782535261e+03 -1.762647169593440822e+03 7.410844780965942391e+02 8.793444210825597111e+03 3.184035378710448640e+03 4.543123997798951677e+03 7.039340190399818312e+03 -1.360927282114863829e+03 1.092206826178388837e+03 2.761957640945856383e+03
1.549140633903291309e+05 6.521692476729850023e+04 1.886000780643234611e+05 8.046938106977086863e+04 9.792282660668702738e+04 1.350540645525140571e+05 2.269672673172839859e+05 6.488771808974406449e+05 1.476227087816804706e+05 3.702287715189891605e+04 3.016520803880328458e+04 2.499087241024352625e+04 2.914002532809119657e+04 2.723484013424407385e+04 2.645987995652261452e+04 1.789920651245242334e+04 2.477244614206038750e+04 1.770366564904741244e+04 1.559293710812295467e+04 1.404323757373322587e+04 1.581537544146883374e+04 1.361925986671158353e+04 1.217054203558066547e+04 8.070837098984267868e+03 6.634835225183808689e+03 9.109203876784158638e+03 7.293697995786614229e+03 7.003284907872918666e+03 4.728870387655489139e+03 5.906893641264740836e+03 3.159080672989302911e+03 4.389553195322351712e+03 1.214550048214892740e+03 1.407778482567530091e+03 4.302680903862603373e+03 2.211037532291843945e+03 3.254646201553518949e+03 1.787468753674262871e+03 3.086562177529712699e+03 2.733294429488310925e+03 7.986578878378375666e+05 1.889988410120280605e+04 -2.617731575995515232e+04 1.539156319654078688e+05 1.233575614512465836e+05 1.260478557454446709e+05 2.625084289788224269e+05 2.480349217775033903e+05 1.189641256169248954e+05 5.796160361456334795e+04 3.711349193073895003e+04 4.743080202038191783e+04 4.397547082112538192e+04 5.014504861262325721e+04 4.236633972451488808e+04 2.359343104371543450e+04 2.019731070079003985e+04 1.435549596760011445e+04 1.388367906860922994e+04 1.398297893674870647e+04 4.061072505110427755e+03 1.532253910719243868e+04 1.204717201633521108e+04 6.390391663839733155e+03 7.663271628089426486e+03 2.773881796249712352e+03 6.316047852261008302e+03 6.060892396132889189e+03 4.939840679827439089e+03 5.724490251061431536e+02 4.684532134155165295e+03 2.337461438270997405e+03 3.846353133413950218e+03 5.618044650935657955e+03 2.768000500819282934e+03 2.962031421267941369e+03 4.139893418522709908e+03 1.870447692531477912e+02 7.395120004864011207e+02 2.508001448871603316e+03
3.636822707750956761e+05 2.523211326775260386e+05 1.501154617160188500e+05 5.019889403282806597e+04 5.549249463875636138e+04 4.820185617433803418e+04 4.731483215900525829e+04 1.476227087816804706e+05 3.666567376020171214e+05 9.414601858389159315e+04 1.738063044060921311e+04 2.335223126535957999e+04 1.750502682390597693e+04 1.598876849929296077e+04 1.811348011235887316e+04 1.545150415652909396e+04 1.564142131810469436e+04 1.275320020683917755e+04 1.312217815856795823e+04 7.869657735334026256e+03 9.722706936747816144e+03 1.291531638749348349e+04 8.805634100690980631e+03 7.798265132622942474e+03 5.014771806762035339e+03 5.751174927987152842e+03 5.474399447063862681e+03 3.416192303954869203e+03 3.193967394846598381e+03 4.910106699486524121e+03 3.992538622155949724e+03 3.723394698393167346e+03 2.559812351497617328e+03 1.357545863179257822e+03 2.900431595130803998e+03 3.524744679621231171e+03 4.307701802277323623e+03 3.823925761062357196e+03 1.934103725928104495e+03 1.596161077717384842e+03 -5.038620846661105752e+05 -2.542507251585350605e+05 1.419747021941515850e+05 1.865072559405942447e+05 -4.154571250435158436e+04 1.341696854506184172e+04 2.707438019683270250e+04 1.252090157602191612e+05 1.806845373714288289e+05 8.562076594609295717e+04 4.247448501994823164e+04 1.603260347615240971e+04 3.961399188436572149e+04 2.623561067255537637e+04 1.957397992406236153e+04 1.257455559427315893e+04 1.573483184040702145e+04 1.564172363284780658e+04 1.619951281345519965e+04 1.002759855550360044e+04 4.151508890441668882e+03 8.180433273514175198e+03 1.106719637186261025e+04 6.471323920037625612e+03 6.439952703710139758e+03 3.292943933800680952e+03 6.894455663140346587e+03 7.591750327992323037e+03 2.569915315400379313e+03 2.787395447573717775e+03 2.195833122283986995e+03 3.193589717744708651e+03 1.507762126065327948e+03 1.121776572552997095e+03 1.653701684917502689e+03 2.457237219572626145e+03 2.937172322175266345e+03 6.314149613202511091e+02 2.164790531763833769e+03 1.789377855523906874e+03
3.325254463523635059e+04 1.375760897899505799e+05 2.596371405175088148e+05 1.391815326673003146e+05 9.954113092691087513e+04 5.857371950261332677e+04 3.756436082688630268e+04 3.702287715189891605e+04 9.414601858389159315e+04 2.497016456046563690e+05 5.705977876985604962e+04 2.517100101779445322e+04 1.979480348207023417e+04 1.558732163775686058e+04 1.411991129475799971e+04 1.358313559454505048e+04 1.632632682617618048e+04 1.205873656700928586e+04 1.015835504055400088e+04 6.983163718439633158e+03 8.496098184628133822e+03 9.533799560332761757e+03 7.288727207637258289e+03 6.179012022956950204e+03 4.398251651152811064e+03 6.366798385171852715e+03 6.127145188981349747e+03 5.280898338511326074e+03 3.201383546371690045e+03 4.549385466387903762e+03 3.716786398228490725e+03 3.199945420692492917e+03 2.179222324958478112e+03 1.029779215988743999e+03 3.346755981794206946e+03 4.231002347247420403e+03 3.901271115457765063e+03 2.690460183889152631e+03 2.035320642028581915e+03 9.689672231297729468e+02 2.233661165581521636e+05 4.430445023053656332e+05 2.334787927015058522e+05 1.871473010164331645e+05 -3.091523601354224593e+04 4.347436718778464274e+04 2.529661412250531430e+04 4.473906886141742143e+04 7.722243199297503452e+04 1.058051946025281650e+05 5.707127500759745453e+04 2.389705772627863917e+04 3.785341004421622347e+04 1.237518852995958878e+04 2.172427933163296620e+04 1.760158126203223583e+04 1.192107706598446202e+04 1.313335160512454422e+04 2.115339416927800630e+04 7.210602326555076615e+03 2.991029569496610748e+03 1.149774426150939871e+04 1.011890346659600800e+04 5.327867063186466112e+03 6.778330186507756480e+03 2.904768815825997081e+03 3.587008569476525963e+02 6.166335453526268111e+02 2.350762576375761455e+03 2.186322153587386310e+03 2.146203187406344568e+03 1.773741090300058659e+03 -1.664455867098754652e+03 1.987377585824851622e+03 3.572000982828788892e+03 2.044912025967229283e+03 -9.370467833765645764e+02 -6.222911773473504127e+02 1.147575651722158455e+03 2.140059309584295988e+03
