### header ###
fiducial parameters:
Omega_m = 0.31
Omega_nu = 0
Omega_de = 0.69
Omega_k = 0
H_0 = 100
w_de = -1
zeff = 0
beta = 0
fgrowth = 0
b_1 = 2
gamma = 0.55
Lx = 3500 Ly = 3500 Lz = 3500
nx = 700 ny = 700 nz = 700
xoffset = 1379.75464 yoffset = 22.6059522 zoffset = 368.141391
bins = 400 dk = 0.001
kx_ny = 0.628318531 ky_ny = 0.628318531 kz_ny = 0.628318531
############################
A(data) = 3.34725077 (not used)
A(ran) = 3.35084382 (used)
Ngal = 187935
weighted Ngal = 0
Nran = 9399747
weighted Nran = 0
SN(data) = 6674.2435
SN(ran) = 133.281096
SN(data+ran) = 6807.52459
############################
13 columns: k_central k_mean P_0(k) sigma^{lin}_{P_0(k)} P^img_1(k) sigma^{lin}_{P_1(k)} P_2(k) sigma^{lin}_{P_2(k)} P^img_3(k) sigma^{lin}_{P_3(k)} P_4(k) sigma^{lin}_{P_4(k)} N_modes
### header ###
0.00050000 0 0 0 0 0 0 0 0 0 0 0 0
0.00150000 0.00179520 15597.43935632 0 -19587.60837041 0 -37594.61026373 0 34518.91043801 0 29564.02911337 0 3
0.00250000 0.00253879 42097.74713667 0 -30946.87954887 0 -28026.67830437 0 -16980.51161576 0 -20562.85731807 0 6
0.00350000 0.00331552 59703.35861243 0 -26789.78802071 0 -45778.58266788 0 -25447.30954209 0 19913.46773675 0 7
0.00450000 0.00420575 89182.31824521 0 -19116.45432405 0 -41284.31875249 0 -44265.29975626 0 -16583.55767698 0 24
0.00550000 0.00557378 91851.41479080 0 5216.95521734 0 -14994.41097824 0 -52514.15566257 0 6551.71422288 0 45
0.00650000 0.00659388 96330.81650228 0 19963.93268286 0 -3423.13157011 0 -18140.20716867 0 -42224.18678188 0 40
0.00750000 0.00754703 70108.23229350 0 7900.42595417 0 23398.43272985 0 -6697.25290923 0 22042.64481490 0 57
0.00850000 0.00846663 62419.14909718 0 1407.59489590 0 22640.57124238 0 28121.95168616 0 -13995.42686911 0 75
0.00950000 0.00948925 70070.07857600 0 -4141.26439012 0 18273.30153204 0 20030.14712864 0 19842.04042840 0 112
0.01050000 0.01054430 68188.45701373 0 -63.32496715 0 10604.93669162 0 -1998.12349501 0 -4348.79177622 0 105
0.01150000 0.01145670 67916.27904062 0 4161.03999428 0 6303.07176969 0 3389.59179054 0 11364.26221709 0 144
0.01250000 0.01249090 65512.15119013 0 -73.80071358 0 16318.92171780 0 -5025.54334041 0 5305.09695949 0 169
0.01350000 0.01339930 75557.44826613 0 -5936.07515387 0 7203.32204358 0 6377.12769171 0 36096.52229193 0 180
0.01450000 0.01448870 69551.67603064 0 389.65814942 0 9955.50274551 0 4176.52330522 0 1556.29457338 0 267
0.01550000 0.01550050 71835.46439425 0 4971.20756656 0 3677.31962177 0 -7739.99179032 0 -2783.22496219 0 238
0.01650000 0.01653350 66325.24683840 0 -539.34050696 0 6229.24876280 0 12111.47615549 0 16274.55693000 0 315
0.01750000 0.01747870 66049.51968227 0 -1088.77289402 0 25548.57217023 0 7487.54505658 0 11168.72441489 0 297
0.01850000 0.01844180 75454.74378239 0 -712.02046137 0 -4761.22902593 0 1637.98123890 0 3720.00963883 0 388
0.01950000 0.01947590 66035.10112624 0 2282.84561187 0 6192.03779704 0 -14414.23046588 0 -9415.58327807 0 399
0.02050000 0.02045430 64166.67808834 0 6286.77880137 0 15327.92327047 0 -18780.61288046 0 -5511.59286427 0 462
0.02150000 0.02154770 56048.92012996 0 7048.65530214 0 28325.58606213 0 -11399.19948747 0 -16755.24940574 0 571
0.02250000 0.02255340 52098.34668898 0 5272.45556687 0 40596.88636564 0 -1435.01233475 0 -16005.70631598 0 510
0.02350000 0.02348930 47642.23649109 0 -314.63729327 0 36563.12894754 0 10139.86062119 0 -6779.06157792 0 555
0.02450000 0.02439640 51183.87750060 0 -4619.81626484 0 32450.06947126 0 18318.77543953 0 -3835.43572547 0 592
0.02550000 0.02547300 58163.12409224 0 -5118.14374373 0 20727.78341669 0 16204.57147726 0 5936.27479542 0 837
0.02650000 0.02652900 63552.44760135 0 -398.26159090 0 15641.47140820 0 -4360.54844498 0 3607.07907150 0 723
0.02750000 0.02749970 61655.52018729 0 2693.25317254 0 24431.46681361 0 -2912.22667389 0 20315.52362612 0 826
0.02850000 0.02848090 59457.35586412 0 3223.80057856 0 27527.57444170 0 -6193.44637905 0 8441.11071420 0 831
0.02950000 0.02946900 56410.82588639 0 -972.34083582 0 27141.48987593 0 7320.67799849 0 11402.41593459 0 996
0.03050000 0.03053250 59661.21206403 0 -534.20195541 0 21564.39240249 0 8727.89579369 0 14681.41740036 0 1041
0.03150000 0.03150510 58279.80348413 0 -634.79800261 0 21339.24110444 0 5831.34098109 0 12674.57622455 0 1036
0.03250000 0.03246190 58099.79335766 0 1852.42953190 0 13300.78520425 0 8008.86458674 0 21745.17891275 0 1059
0.03350000 0.03345080 54891.66464039 0 808.90761231 0 11130.90343330 0 3639.35445462 0 16009.36641097 0 1302
0.03450000 0.03451200 53986.84479335 0 514.60824688 0 8727.96234087 0 2652.68157411 0 18657.16785842 0 1339
